c-1,c0,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
61,iris_61.csv,0.9999999999999998,0.0,0.9028535395287962,0.8491275167785235,0.2798146451309418,0.2649006935023073,0.026773189473445324,0.03379178846827469,0.0063817663817663794,0.011053543615254369,0.12333333333333334,0.21361959960016152,0.043333333333333335,0.07505553499465135,0.9551023499034524,0.06842573755202236,0.004343868749813629,0.007523801376087905,0.013333333333333345,0.023094010767585053,0.006666666666666672,0.011547005383792526,0.8179111111111111,0.1,0.21094360781467936,0.13668689568490358,0.04666666666666667,0.211630508282228,0.02666666666666667,0.16164700403963206,0.015151515151515152,0.024628395939603673,0.02666666666666667,0.013333333333333334,0.5
1073,jEdit_4.0_4.2_1073.csv,0.9996540760494435,0.0009585685376504172,0.9661364729833752,0.8788000320847036,0.9533831359551321,0.04369999727406448,0.4003386471664049,,0.050672951759223296,,0.9817518248175182,,0.9306569343065694,,0.9717784708454418,0.05351291001870397,0.13983069205273602,,0.26642335766423353,,0.27372262773722633,,0.9839895572486547,0.5036496350364964,0.4111594034426896,0.19964488423839055,0.3357664233576642,0.4731218471371226,0.3248175182481752,0.46916354871505367,0.009708737864077673,0.018947205131681723,0.029197080291970802,0.0072992700729927005,0.25
1066,kc1-binary_1066.csv,0.9784493292686188,0.05773672055427248,0.8079740630662215,0.9749042145593869,,,0.07307171412604795,,,,0.6413793103448275,,0.0,,0.9723758347767453,0.07858785321391545,0.057863853771099705,,0.07586206896551728,,0.096551724137931,,0.962473246135553,0.4206896551724138,0.41879995084362437,0.1491885816685862,0.2827586206896552,0.45190105043800594,0.16551724137931034,0.37293492699144576,0.5,0.6973535842046641,0.6482758620689655,0.006896551724137931,0.010638297872340425
1045,kc1-top5_1045.csv,0.30797532887291956,0.88360855944353,0.7618771612612742,0.9640804597701149,,,0.011281876239984535,,,,0.3103448275862069,,0.0,,0.9602744663869216,0.0731803749011858,0.0,,0.0,,0.03448275862068961,,0.6956004756242569,0.06896551724137931,0.29927335018569107,0.1415853019983019,0.04827586206896552,0.2150915335760382,0.04827586206896552,0.2150915335760382,0.07692307692307693,0.25248422724734565,0.6482758620689655,0.006896551724137931,0.010638297872340425
1067,kc1_1067.csv,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,kc2_1063.csv,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,kc3_1065.csv,0.44931097622048255,0.7949722531796821,0.923855980869789,0.8404536898130011,0.9208493095895324,0.03813574238521822,0.1756060480411428,,1.3123898210147403e-05,,0.7139737991266376,,0.32096069868995636,,0.9705718407620038,0.03633555074438605,0.06827408637550736,,0.07423580786026196,,0.08951965065502188,,0.95062546480807,0.20305676855895197,0.23111994214415357,0.2279320553607162,0.11790393013100436,0.3228469764167799,0.13537117903930132,0.3424937089922431,0.014925373134328358,0.08894784492822407,0.0851528384279476,0.002183406113537118,0.02564102564102564
807,kin8nm_807.csv,0.9997770990046065,0.0006177900657833302,0.5709837103754527,0.999759793761827,0.964544810515336,0.06686203023397351,0.3840721117659335,,0.994652029033397,,0.9974365234375,,0.9940185546875,,0.9990468147980358,0.011008021735496839,0.1515092511616012,,0.26416015625,,0.22607421875,,0.998704805970192,0.3084716796875,0.4382088528743835,0.07134464086870945,0.189208984375,0.39169844724078234,0.246826171875,0.43119103511309614,0.0002447381302006853,0.0011856894422790606,0.0009765625,0.0009765625,1.0
1481,kr-vs-k_1481.csv,killed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,kropt_184.csv,killed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,mc1_1056.csv,0.06148143263412651,0.9855295935010968,0.9954323997772652,0.7907220760284339,0.9851730047626974,0.012009225609305977,0.048063074526381054,,7.449659201665748e-15,,0.46545531375448973,,0.36868793577012465,,0.9939565625729757,0.00831416916478885,0.007012871659841435,,0.0070779632368476175,,0.007923093175575713,,0.8195474488097537,0.01478977392774139,,,0.005176420874709486,0.07176468220478255,0.012465666596239171,0.11095753405047092,0.5,0.7069573819088829,0.004014367208958377,0.00010564124234100993,0.02631578947368421
1054,mc2_1054.csv,0.9075941654188296,0.22276311278711014,0.8795366710644792,0.9370341614906832,0.9290152366467294,0.04147884040591531,0.26063709676455415,,8.395835644881061e-07,,0.8385093167701864,,0.012422360248447204,,0.9581068222911912,0.0669626214528842,0.11417803986691721,,0.16770186335403725,,0.22360248447204967,,0.9781644226688785,0.5279503105590062,0.41541888876036703,0.17916032940676418,0.3105590062111801,0.4641662531453641,0.2670807453416149,0.4438153328687969,0.2,0.4333249745216984,0.2422360248447205,0.006211180124223602,0.02564102564102564
1488,parkinsons_1488.csv,0.8051250074646823,0.40986074520135485,0.8336047241627308,0.9371927042030135,0.8758284814224635,0.0702023955158112,0.1628615024799057,,7.711675283637111e-10,,0.6410256410256411,,0.0,,0.9521954902893206,0.05345641475436065,0.07713745301810193,,0.08205128205128209,,0.0871794871794872,,0.8998290598290598,0.13333333333333333,0.3306300178236023,0.10074377786782601,0.035897435897435895,0.18651328617883106,0.10256410256410256,0.3041696314297552,0.3333333333333333,0.5684679573559392,0.11282051282051282,0.015384615384615385,0.13636363636363635
750,pm10_750.csv,0.9998153271549208,0.0005118689615457583,0.801551947665139,0.9924008016032064,0.9988173813650799,0.0017651399727713955,0.9636181130182261,,0.560889144914034,,0.99,,0.9580,,0.9895043954965926,0.04351585395230632,0.17604020304520607,,0.43799999999999994,,0.41400000000000003,,0.995392,0.6340,0.48200126949464184,0.09511503578635463,0.4240,0.49468517953715513,0.4420,0.49712197750757525,0.002849002849002849,0.0026224291634159955,0.0140,0.0020,0.14285714285714285
722,pol_722.csv,0.9210049486251755,0.19412530179577303,0.9504937447109693,0.9724263039758206,,,0.2350598811756261,,,,0.7769333333333334,,0.5110666666666667,,0.9959978093486691,0.007117057923840422,0.09745483458283222,,0.09406666666666663,,0.1872666666666667,,0.9875855911111111,0.06093333333333333,0.24561078788219748,0.12263844378054894,0.0296,0.16948674004280304,0.18946666666666667,0.39189193345622214,0.002551020408163265,0.03481905982447946,0.0032,0.0008666666666666666,0.2708333333333333
871,pollen_871.csv,1.0,0.0,0.9969730645656227,0.9105346823698787,0.9998940985336144,9.38793128171499e-05,0.9974251205549082,,0.5210184379067542,,0.9981808731808732,,0.9940228690228691,,0.9905123003328103,0.013034683290305028,0.14286859387046957,,0.487006237006237,,0.5036382536382537,,0.9994800468747974,0.7141372141372141,0.502116514578497,0.09046152305938533,0.5171517671517671,0.4997706735252982,0.4851871101871102,0.4998454830859647,0.0009784735812133072,0.014920390677110144,0.0012993762993762994,0.0007796257796257797,0.6
1003,primary-tumor_1003.csv,0.8077527023327316,0.4056686227993508,200000001.0,1.0029585798816567,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.05014749262536873,,
446,prnn_crabs_446.csv,1.0,0.0,0.9521943701657998,0.9122110552763819,0.9141546138258007,0.07796900342287225,0.019490726732129284,,0.3836661730286481,,0.92,,0.6050,,0.9680368137091939,0.06323247942640943,0.0,,0.0,,0.10499999999999998,,0.948175,0.0950,0.2461484352974874,0.10782403093465472,0.03,0.17101529509309654,0.1050,0.3073226906378774,0.007462686567164179,0.007773733212970121,0.0350,0.0050,0.14285714285714285
952,prnn_fglass_952.csv,0.8419982850006483,0.13573683529522218,0.9196603195997086,0.8951340441402308,0.7371034558206484,0.22609806510919903,0.09078456377590473,0.11513296207163853,0.0008503618021067252,0.001490350537906034,0.5291982777681765,0.5441639272233513,0.0616228415472629,0.17553277773444012,0.9653688413982757,0.05907527348835012,0.024030104890433935,0.044749080865751203,0.04139710227509196,0.07346215041123562,0.06054513086594255,0.08655761423941644,0.9723993361865665,0.49065420560747663,0.4048151914985963,0.16122984346289423,0.29906542056074764,0.4589220534024466,0.3130841121495327,0.46483559861202695,0.0588235294117647,0.2148710912056495,0.04205607476635514,0.02336448598130841,0.5555555555555556
470,profb_470.csv,0.9182958340544894,0.19999999999999996,200000001.0,1.0014903129657229,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.013392857142857142,,
752,puma32H_752.csv,0.9999559719934967,0.00012206286237415043,1.0,1.0,0.9972124528520204,0.015125058345228279,0.7186185472683971,,0.983114812725881,,0.998779296875,,0.983154296875,,0.9998779296875,0.011048543456039806,0.18943881855555633,,0.3447265625,,0.3382568359375,,0.9997103065252304,0.6048583984375,0.4974287971470908,0.02023983799718432,0.4425048828125,0.4967136289933797,0.1456298828125,0.35275630413817993,0.0002986857825567503,0.009047860079983025,0.00390625,0.0006103515625,0.15625
816,puma8NH_816.csv,0.9999860693604422,3.862306392954373e-05,0.6242157936721908,0.999742953393969,0.9602225702685351,0.07512336813674683,0.35357560076698263,,0.9953863320720748,,0.999267578125,,0.9962158203125,,0.9986143026352506,0.010961971714565227,0.15985650160673692,,0.173095703125,,0.17578125,,0.9993100762367249,0.3953857421875,0.4576525992692473,0.06982566481171605,0.258544921875,0.4378616778341428,0.2410888671875,0.4277702217666487,0.00020429009193054137,0.0005836897976369362,0.0009765625,0.000732421875,0.75
721,pwLinear_721.csv,0.9993506898146104,0.001798381456688869,1.0,1.0,0.9250579460794214,0.1359511968168025,0.13555441999973428,,1.0,,1.0,,1.0,,0.9950,0.07071067811865475,0.07928198049224822,,0.09499999999999997,,0.07999999999999996,,0.971975,0.2750,0.43390405317950687,0.06592356448441825,0.16,0.3675260220507142,0.09,0.2868999090082545,0.01098901098901099,0.05031136264536284,0.05,0.05,1.0
1495,qualitative-bankruptcy_1495.csv,0.9849900098451575,0.04062950655213504,0.4080000021407273,0.988722891566265,0.9829092355028228,0.0157920821227221,0.6889689368905607,,0.5,,0.6360,,0.6360,,0.9960,0.06324555320336758,0.15689437932859018,,0.3720,,0.3560,,0.913168,0.06,0.04646913041476316,0.1293793006832469,0.0040,0.0632455532033676,0.12,0.3256134155490866,0.019230769230769232,0.055437162938689416,0.0240,0.0240,1.0
42172,regime_alimentaire_42172.csv,0.7278290591587513,0.5217013259908703,200000001.0,1.0049751243781095,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.09405940594059406,,
42665,ricci_vs_destefano_42665.csv,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,rmftsa_ladata_717.csv,0.9885202681730657,0.031248092767775515,0.8675017897250407,0.9535634968705835,0.8147110022889903,0.17555180965833292,0.16326447322538237,,0.012721581990075266,,0.7145669291338582,,0.5767716535433071,,0.9740383422485374,0.03601457359004046,0.07918450820659584,,0.10433070866141736,,0.08661417322834641,,0.9581344162688326,0.23622047244094488,0.40514650005303854,0.09063465788484032,0.14960629921259844,0.357036678594262,0.13976377952755906,0.34708357096499576,0.02325581395348837,0.07878848326504256,0.01968503937007874,0.007874015748031496,0.4
1519,robot-failures-lp4_1519.csv,0.8483595044217704,0.2777400252402681,0.9869616293271728,0.6791924550545241,0.910340872095251,0.118143493047267,0.000432888220125816,0.00035714253000692096,2.872294510915674e-56,4.974960027207146e-56,0.381712962962963,0.26057896177345174,0.0,0.0,0.9317206351370236,0.06259734591895572,0.0,0.0,0.0,0.0,0.03125,0.05412658773652741,0.9127036306523486,0.28205128205128205,0.41347920301323676,0.10233260817731321,0.13675213675213677,0.345063285199699,0.07692307692307693,0.2676154650525237,0.058823529411764705,0.18067581472587058,0.7692307692307693,0.06837606837606838,0.08888888888888889
1520,robot-failures-lp5_1520.csv,0.968224795745143,0.03253829842309086,0.9928208572471313,0.8371988627861738,0.901990920498486,0.12580218651031194,0.0043620368394397995,0.0031562723324984054,9.348388357099903e-29,2.956219937695001e-28,0.7116746066182005,0.38410133074898983,0.0027397260273972603,0.008663774411420218,0.960410700691821,0.06751326751532566,0.001636091658044636,0.005173776100222396,0.0027397260273972603,0.008663774411420218,0.050976446359545104,0.061456243929514286,0.9626338488994646,0.5182926829268293,0.4648703058993429,0.12113830468584988,0.3597560975609756,0.48139871772026394,0.25609756097560976,0.4378131828320149,0.1111111111111111,0.3127605662312288,0.5487804878048781,0.054878048780487805,0.1
1498,sa-heart_1498.csv,0.9307388109871576,0.17263107427827817,0.8031010948670758,0.9887220516287761,0.9446142944974132,0.04454318670040992,0.4239396998457969,,0.358953907604327,,0.9502164502164502,,0.9090909090909091,,0.9853448235313317,0.04420358935658434,0.1473779630121005,,0.27056277056277056,,0.2640692640692641,,0.9897396975319053,0.5,0.4670181182068797,0.08980340853973245,0.354978354978355,0.4790254699199148,0.24891774891774893,0.43285476935639117,0.005555555555555556,0.02036930825080185,0.01948051948051948,0.008658008658008658,0.4444444444444444
182,satimage_182.csv,0.9606955131275013,0.03232934798278153,0.9816335754845007,0.9281549123612944,0.33228745172778656,0.07030014163767266,0.059439289495208686,0.05614014700847129,2.5031844292503387e-05,7.455471177623464e-05,1.4889927824849374,0.564656212124901,0.15085619052139465,0.22762575049784814,0.9946739720655755,0.011277153897782482,0.022245376004276753,0.03314220875097134,0.027201335384133652,0.044005825807679325,0.020022733621741548,0.03160277030447345,0.9778819878630738,0.1578538102643857,0.38213915260331527,0.10074359743856195,0.09471228615863142,0.29283989780115244,0.10699844479004665,0.30913531003506484,0.02222222222222222,0.14724624780756793,0.005598755832037325,0.0009331259720062209,0.16666666666666666
466,schizo_466.csv,0.998776608183713,0.0033852637396801777,200000001.0,1.0029498525073746,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.041176470588235294,,
1499,seeds_1499.csv,0.9999999999999998,0.0,0.8800452059292428,0.9117338801549328,0.3182269381394485,0.21095891573659348,0.041986781432361155,0.0211821502112589,0.002206548501187337,0.0028772370809719634,0.21904761904761905,0.22916589362887552,0.0,0.0,0.9647907983062255,0.059490079763997304,0.00864843489277034,0.010752558659847311,0.014285714285714271,0.01428571428571429,0.004761904761904745,0.0041239304942115975,0.8875736961451247,0.12380952380952381,0.29285083346924,0.11633351946945383,0.05714285714285714,0.2326700202988444,0.0380952380952381,0.19188361323950345,0.03225806451612903,0.09373987969498125,0.03333333333333333,0.009523809523809525,0.2857142857142857
36,segment_36.csv,1.0000000000000004,-2.220446049250313e-16,0.9609685194855232,0.9640098316581642,,,0.021589840161423325,0.03148865886481534,,,0.37308802308802314,0.6135310243969662,0.02207792207792208,0.0931794424784261,0.9928580638660889,0.019546318693857822,0.0053376550913374135,0.01696040998428299,0.006926406926406929,0.019880101054715257,0.015007215007215004,0.03704818036047404,0.9549671108112666,0.08008658008658008,0.16771643151031143,0.14628923121673493,0.025974025974025976,0.1590922147773227,0.08181818181818182,0.27414686251076636,0.004629629629629629,0.03434165275303449,0.008225108225108226,0.0017316017316017316,0.21052631578947367
1500,seismic-bumps_1500.csv,0.9999999999999998,0.0,0.8800452059292428,0.9117338801549328,0.3182269381394485,0.21095891573659348,0.041986781432361155,0.0211821502112589,0.002206548501187337,0.0028772370809719634,0.21904761904761905,0.22916589362887552,0.0,0.0,0.9647907983062255,0.059490079763997304,0.008670134218219308,0.010741730398254006,0.014285714285714271,0.01428571428571429,0.019047619047619053,0.01797579627445416,0.8875736961451247,0.12380952380952381,0.29285083346924,0.11633351946945383,0.05714285714285714,0.2326700202988444,0.02857142857142857,0.16699671126136617,0.03225806451612903,0.09373987969498125,0.03333333333333333,0.009523809523809525,0.2857142857142857
826,sensory_826.csv,0.9790170528907757,0.0562657449176871,0.6979166681770834,0.9994746376811594,0.9965472182238382,0.003610803185256487,0.8777127645254308,,1.0,,1.0,,1.0,,0.9982638888888888,0.04166666666666667,0.293251533736554,,0.4149305555555556,,0.4149305555555556,,0.9956989052854939,0.5972222222222222,0.4619936226539949,0.12132364113092156,0.3541666666666667,0.4786757094135952,0.3802083333333333,0.4858598384397456,0.002304147465437788,0.0022473152583281377,0.019097222222222224,0.013888888888888888,0.7272727272727273
747,servo_747.csv,0.7737069184593455,0.4578932817251866,0.5887653268937024,0.9798715821369309,0.8650240650810201,0.17819487769539796,0.1930562998457976,,0.0,,0.2994011976047904,,0.23952095808383234,,0.9692350075646291,0.07121734276547244,0.066991195500132,,0.07185628742514971,,0.07784431137724546,,0.8467137581125175,0.15568862275449102,0.3645727435919133,0.11519924923267985,0.0658682634730539,0.24879770053992514,0.07784431137724551,0.26873223059323065,0.05263157894736842,0.1452509553771048,0.023952095808383235,0.017964071856287425,0.75
38,sick_38.csv,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,sleuth_case2002_902.csv,0.9972943816462349,0.007468879668049877,0.8109570551361447,0.9731618674867207,0.9511254300225586,0.07838066465450381,0.48032173029724345,,0.6346666666666667,,0.8503401360544217,,0.8367346938775511,,0.9753186060759986,0.07896816736470867,0.17318663367520937,,0.29931972789115646,,0.3197278911564626,,0.9817205793882179,0.5782312925170068,0.468186216692926,0.2440587718012796,0.43537414965986393,0.49750097695070805,0.3197278911564626,0.4679654968815006,0.014084507042253521,0.023320649332139825,0.04081632653061224,0.013605442176870748,0.3333333333333333
934,socmob_934.csv,0.7628122983351654,0.47369382869465104,0.9645039725223756,0.9635285130094818,0.8704020658344545,0.13146956555021255,0.16951270310179614,,0.1311804904194024,,0.7162629757785467,,0.7162629757785467,,0.9866851407349608,0.026236651742045362,0.05962077544553224,,0.07006920415224915,,0.044117647058823484,,0.9728152201242801,0.12716262975778547,0.3054991882935294,0.14373575389744636,0.0657439446366782,0.247941237640309,0.13494809688581316,0.3418160018517508,0.0035971223021582736,0.009137279465362096,0.004325259515570935,0.0008650519031141869,0.2
40667,solar-flare_40687.csv,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,sonar_40.csv,0.9967295890208366,0.009019788311090626,0.857211538931437,0.9975845410628019,0.9585574404564514,0.043658510699115825,0.13289941946994935,,1.0453391893464135e-06,,0.9471153846153846,,0.0,,0.9877459186073645,0.06841074433787007,0.047928074933397236,,0.06730769230769229,,0.11538461538461542,,0.9664154955621301,0.28846153846153844,0.41522057585196886,0.0766720821719518,0.1250,0.3315167893825471,0.09615384615384616,0.2955133343969298,0.029411764705882353,0.14261804611034476,0.28846153846153844,0.08173076923076923,0.2833333333333333
42,soybean_42.csv,0.9029127668582705,0.03990657888247118,200000001.0,1.001466275659824,,,,,,,0.054524931164275425,0.272329362905058,0.0029239766081871343,0.03823595564509362,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.05124450951683748,,
737,space_ga_737.csv,0.9999532967890264,0.00012947901580195875,0.9978305325682838,0.7883359988692629,0.9551999986006328,0.08800284945334612,0.8985738856622497,,0.15956442259475465,,0.9517219182491149,,0.9378822014805278,,0.9883318224991355,0.01362964790719842,0.11746637798015802,,0.1564209848728677,,0.3089797232056646,,0.9972036937264598,0.327325394271001,0.3938833874168345,0.1255826370479262,0.1998712584486643,0.39996778222770385,0.271000965561635,0.4445481390926467,0.058823529411764705,0.24054552629331252,0.0019311232700354038,0.000321853878339234,0.16666666666666666
44,spambase_44.csv,0.9673602371807668,0.08595230360311157,0.9655196557517363,0.7773339444166202,0.9666240089319393,0.031871824517273474,0.15806776093155264,,2.533148078312225e-33,,0.9087154966311671,,0.6153010215170616,,0.9903933672696522,0.011184089120506254,0.06914737929925929,,0.0662899369702239,,0.030210823733970882,,0.9929366252415478,0.17713540534666378,0.2801578846334875,0.2004827737968934,0.08780699847859161,0.2830447700854933,0.1069332753749185,0.3090619849590961,0.038461538461538464,0.1947419959168864,0.01238861117148446,0.0004346881112801565,0.03508771929824561
46,splice_46.csv,0.9338833372651767,0.12373910231561358,0.897094342803568,0.999904255517841,0.965806266616391,0.08061081832751622,0.09304641625059745,0.013722668513827736,0.004513839372625329,0.007795448828638541,1.1241949200430077,0.2513984637585238,0.7075955393394423,0.11351926770485525,0.9990908164502272,0.017684768875471202,0.03133813649230999,0.007329038307732223,0.03091626481410681,0.009676356128600244,0.013314677670610786,0.00552466631971705,0.9983290258546987,0.4087774294670846,0.4261309787271995,0.15497475619457574,0.23699059561128527,0.42530313455402924,0.00438871473354232,0.06611220825852489,0.005464480874316939,0.06944852490582822,0.018808777429467086,0.01755485893416928,0.9333333333333333
40982,steel-plates-fault_40982.csv,0.8587052614300602,0.10875712951166028,0.8923280599005242,0.9856636763916995,0.75346307874418,0.14894349408196333,0.10926136966989503,0.11143685078030327,1.6086040490761746e-05,4.545199739652341e-05,2.2023577265305185,1.1915213815919679,0.13480049521119863,0.22960215412946017,0.9929464329596229,0.021579746610082415,0.030242872465901443,0.041789522213617106,0.03714896947343911,0.06178216614376021,0.04370339526773451,0.06289598879383317,0.9920814464625037,0.4255538382277177,0.39759501176649126,0.15829454115003253,0.27769191138588356,0.4479760094385399,0.35033487892838744,0.47719772768052016,0.029411764705882353,0.16849448833939432,0.013910355486862442,0.0005151983513652757,0.037037037037037035
841,stock_841.csv,0.9994596212552502,0.0014969396883884878,0.9592039752332621,0.9488126005213244,0.884285958191475,0.11539115423048092,0.1727555270077995,,0.09301724274071245,,0.5968421052631578,,0.22210526315789475,,0.9843413928346938,0.02843044904014587,0.09912388115581938,,0.12736842105263158,,0.17263157894736847,,0.8906393351800554,0.06631578947368422,0.1687256069078277,0.133765842005255,0.030526315789473683,0.17212101766773602,0.21052631578947367,0.4078971967558629,0.006993006993006993,0.048959268358160446,0.009473684210526316,0.004210526315789474,0.4444444444444444
770,strikes_770.csv,0.9999538332662392,0.00012799180852429703,0.8843215586063936,0.9751948717948717,0.9765754656445508,0.03425837805299442,0.6157185064318249,,0.2218764571231518,,0.8320,,0.6784,,0.9856815656136739,0.03737937914815172,0.19223526677944702,,0.32320000000000004,,0.3024,,0.98606848,0.1488,0.2818124003858322,0.10875510770370143,0.0272,0.1627960813489198,0.3120,0.4636809247747852,0.0029940119760479044,0.00795976142065389,0.0096,0.0016,0.16666666666666666
43097,students_scores_43097.csv,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41146,sylvine_41146.csv,1.0,0.0,0.9339838670672045,0.9999820954099793,0.9692310850681662,0.11407620856438587,0.1758542283693728,,0.05893273591992012,,0.8052302888368462,,0.727751756440281,,0.999392776613226,0.01395812787887559,0.07135820473876753,,0.08391881342701013,,0.04605776736924283,,0.9989473013069781,0.39715066354410616,0.47247402753968115,0.04348445486865954,0.2570257611241218,0.4370363771630422,0.19672131147540983,0.39755865314733896,0.0005012531328320803,0.007099418340950563,0.0039032006245121,0.000975800156128025,0.25
1004,synthetic_control_1004.csv,0.6500224216483541,0.6153846153846154,0.8521944450834911,0.9995770728992766,0.9144233836606634,0.16401005599384053,0.012656391744634352,,7.301740812222042e-14,,0.13,,0.0,,0.9949611797782865,0.04054647932619428,0.0,,0.0,,0.0,,0.6191027777777778,0.0033333333333333335,0.30679930771360403,0.041016324778066354,0.0,0.0,0.0050,0.07059253153968889,0.015151515151515152,0.09818642971701831,0.1,0.04666666666666667,0.4666666666666667
48,tae_48.csv,0.9997213915970682,0.0004625773003910094,0.8410798603635858,0.9767770419426048,0.9454814332149158,0.04087060290686188,0.5282844464602531,0.11859372132578108,0.5640224572771743,0.11506245857788638,1.357834803088152,0.02973563044460226,0.8571729721991806,0.053198662154354835,0.9701006664298061,0.0759390328996798,0.21062990753204322,0.052943418578745176,0.2778630804256896,0.07264647522620946,0.2548215605874313,0.038199731969049605,0.9854392351212666,0.7284768211920529,,,0.3509933774834437,0.4788691609293537,0.48344370860927155,0.5013887997121806,0.011494252873563223,0.006263140682484221,0.033112582781456956,0.019867549668874173,0.6
1115,teachingAssistant_1115.csv,0.9997213915970682,0.0004625773003910094,0.6909827488606621,0.98719646799117,0.9360358615391814,0.04326243048263596,0.45452008215337963,0.1466422080890085,0.42823896989437404,0.09599679379808988,1.0729523932785436,0.07182751566047482,0.6052938627196053,0.06607447659245103,0.9740988347283971,0.07740364226027698,0.20362389869706796,0.059592703050918856,0.28453041382569627,0.06757577684298961,0.22462148175601873,0.08727945110316922,0.9853953773957282,0.6556291390728477,0.4876248037697998,0.1647148119845406,0.46357615894039733,0.5003310162560528,0.4105960264900662,0.4935790808480163,0.00793650793650794,0.004354361092059458,0.039735099337748346,0.013245033112582781,0.3333333333333333
41526,test_dataset_41526.csv,0.9995621827889446,0.0012130280982438624,200000001.0,1.0000643252283545,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0038592654531420852,,
4329,thoracic_surgery_4329.csv,0.6071716548713029,0.6604002425712553,0.8555051863652604,0.9623372499206098,0.9938158326591674,0.0052916122660647096,0.577112470602782,,0.0,,0.9234042553191489,,0.8936170212765957,,0.9809385739761395,0.042048584900987646,0.1296296296405427,,0.14893617021276595,,0.14893617021276595,,0.9821321865097329,0.33404255319148934,0.36578024113669977,0.20468045896259868,0.23404255319148937,0.42385005381785557,0.1702127659574468,0.37622005855520796,0.017857142857142856,0.11396189197703359,0.03404255319148936,0.00425531914893617,0.1250
40690,threeOf9_40690.csv,0.9964308234404787,0.009839052535681625,1.0,1.0,0.9487074635206881,0.031063931889543903,0.22555750665410151,,1.0,,1.0,,1.0,,0.998046875,0.04419417382415922,0.11584697439234581,,0.18359375,,0.14453125,,0.9950599670410156,0.34765625,0.4865751857622992,0.03160079857208587,0.19921875,0.3998034925823155,0.16796875,0.37420414570318183,0.0036496350364963502,0.028082237932144937,0.017578125,0.017578125,1.0
40705,tokyo1_40705.csv,0.9433390515199497,0.14387721121729213,0.8980840281073414,0.8837254359860763,,,0.07237383189227212,,,,0.64859228362878,,0.08342022940563086,,0.9822232164311625,0.02697216034269567,0.04874087233753943,,0.06360792492179357,,0.06882168925964549,,0.8959704506236401,0.14285714285714285,0.23020668729181162,0.18374556210771648,0.08237747653806048,0.2750824119320918,0.11261730969760167,0.31628937252769906,0.010638297872340425,0.08945255478696941,0.045881126173096975,0.0020855057351407717,0.045454545454545456
788,triazines_788.csv,0.9785423861930186,0.05749578888265028,0.6763354775482782,0.9884335948852078,,,0.23515395096375225,,,,0.9516129032258065,,0.6666666666666666,,0.9832089636942974,0.07156774770195545,0.13876695538548822,,0.18279569892473113,,0.17741935483870963,,0.9804890738813735,0.43010752688172044,0.40512284843711793,0.20752530201813582,0.2849462365591398,0.4526071589547732,0.24193548387096775,0.42941130806121736,0.1,0.29922627322023376,0.3225806451612903,0.0967741935483871,0.3
1507,twonorm_1507.csv,0.999999525775866,1.314827477671976e-06,0.9991891891932433,0.9999998904161629,0.8333557256547015,0.00807206425743679,0.05847827404674106,,0.004116471061759754,,0.9902702702702703,,0.8952702702702703,,0.9998648648648648,0.01162476387438193,0.018965915436386704,,0.020270270270270285,,0.007972972972972947,,0.9891407596785975,0.08418918918918919,0.4396527922122689,0.03566370380296581,0.052162162162162164,0.22236895726823566,0.018378378378378378,0.13432442755064228,0.0005202913631633716,0.012051182057150544,0.002702702702702703,0.0025675675675675674,0.95
1508,user-knowledge_1508.csv,0.8816388698823795,0.09165367604528807,0.7204061072381177,0.9882596940854043,0.769780437342561,0.3517434397512882,0.060509197548496894,0.095533210427978,0.11925420750743976,0.1554273079353841,0.468450896142656,0.5969235721412054,0.110321665793079,0.14714330211116314,0.9842502138666457,0.04731690365684234,0.016899193152347947,0.04114438380835843,0.03179367218334876,0.08743008772189267,0.03948450038001903,0.07937960039436887,0.9865832558540475,0.337468982630273,0.4084707553719503,0.1122610526483251,0.19602977667493796,0.39748477752597694,0.11166253101736973,0.3153422925223946,0.003424657534246575,0.004136855181829257,0.01240694789081886,0.01240694789081886,1.0
