PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
1236729600,MANHEIM,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GREY,AUTO,1,Alloy,78961,AMERICAN,LARGE,GM,6305,7448,7309,8544,7854,9258,8982,10499,,,20833,70460,LA,7820,0,1974,0
1236729600,MANHEIM,2004,5,FORD,FREESTAR FWD V6 4.2L,SEL,PASSENGER 3.9L SEL,WHITE,AUTO,1,Alloy,76235,AMERICAN,VAN,FORD,4763,5810,5644,6775,4826,6216,5712,7213,,,20833,70460,LA,4820,0,1506,0
1236729600,MANHEIM,2006,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,BLACK,AUTO,2,Covers,86621,AMERICAN,SPECIALTY,CHRYSLER,10234,11681,11553,13115,9905,11375,11197,12785,,,20833,70460,LA,8855,0,1503,0
1237939200,MANHEIM,2004,5,FORD,F150 PICKUP 2WD V8 5,XLT,CREW CAB 5.4L LARIAT,SILVER,AUTO,1,Alloy,88679,AMERICAN,LARGE TRUCK,FORD,11746,13703,13186,15299,10819,12890,12185,14421,,,18822,70460,LA,10640,0,853,0
1237939200,MANHEIM,2005,4,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,45982,AMERICAN,MEDIUM,CHRYSLER,4756,5887,5636,6858,4396,5533,5248,6476,,,18822,70460,LA,5640,0,834,0
1237939200,MANHEIM,2006,3,MAZDA,MAZDA6,i,4D SEDAN I,BLACK,AUTO,1,Alloy,72461,OTHER ASIAN,MEDIUM,OTHER,8544,9693,9728,10968,8550,10204,9734,11520,,,18822,70460,LA,7855,0,1272,0
1237939200,MANHEIM,2006,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,WHITE,AUTO,2,Covers,70293,AMERICAN,SPECIALTY,CHRYSLER,10085,11493,11392,12912,10026,11560,11328,12985,,,18822,70460,LA,10075,0,1389,0
1237939200,MANHEIM,2005,4,FORD,MUSTANG V6 4.0L V6 E,Bas,2D COUPE,BLUE,AUTO,1,Alloy,62586,AMERICAN,SPORTS,FORD,8496,9644,9676,10916,8423,9536,9597,10799,,,18822,70460,LA,9775,0,728,0
1237939200,MANHEIM,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,60130,AMERICAN,LARGE,GM,7406,8758,8498,9959,,,,,,,18822,70460,LA,7755,0,1703,0
1237939200,MANHEIM,2005,4,BUICK,LE SABRE 3.8L V6 MFI,Cus,4D SEDAN CUSTOM,GOLD,AUTO,1,Alloy,73746,AMERICAN,LARGE,GM,6588,8008,7615,9149,5857,7502,6826,8602,,,18822,70460,LA,5805,0,2208,0
1237939200,MANHEIM,2004,5,HONDA,ACCORD 4C 2.4L I+AC0-4 M,LX,4D SEDAN LX 5SP,SILVER,AUTO,2,Covers,87748,TOP LINE ASIAN,MEDIUM,OTHER,7307,8525,8392,9707,5625,7133,6575,8204,,,18822,70460,LA,8255,0,594,0
1237939200,MANHEIM,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLUE,AUTO,1,Alloy,66580,AMERICAN,MEDIUM,FORD,5299,6367,6223,7376,4980,6072,5878,7058,,,18822,70460,LA,5240,0,825,0
1250640000,MANHEIM,2007,2,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,AUTO,1,Alloy,86031,AMERICAN,VAN,CHRYSLER,10963,13390,12340,14961,11205,14314,12601,15959,,,99740,70460,LA,6990,0,1763,0
1251849600,MANHEIM,2007,2,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,BLACK,AUTO,2,Covers,84118,AMERICAN,MEDIUM,CHRYSLER,7334,8404,8421,9576,7540,8534,8643,9717,,,99740,70460,LA,6790,0,1243,0
1251849600,MANHEIM,2006,3,CHRYSLER,TOWN +ACY- COUNTRY FWD V,Tou,MINIVAN 3.8L TOURING,SILVER,AUTO,1,Alloy,78547,AMERICAN,VAN,CHRYSLER,8876,11478,10086,12896,9190,11872,10425,13322,,,99740,70460,LA,7405,0,1623,0
1252454400,MANHEIM,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,72109,AMERICAN,MEDIUM,GM,6934,8058,7989,9203,6916,7906,7969,9038,,,99740,70460,LA,5990,0,1038,0
1253577600,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,82986,AMERICAN,VAN,CHRYSLER,6524,8267,7546,9428,6193,7839,10109,11641,,,99740,70460,LA,7100,0,1763,0
1253664000,MANHEIM,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,RED,AUTO,2,Covers,62978,AMERICAN,MEDIUM,GM,6686,7876,7721,9006,6051,7175,7035,8249,,,99740,70460,LA,6990,0,923,0
1254268800,MANHEIM,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,RED,AUTO,1,Alloy,80424,AMERICAN,LARGE,FORD,9841,12619,11128,14129,7890,9739,11790,13719,,,99740,70460,LA,7705,0,1633,0
1254268800,MANHEIM,2007,2,FORD,FUSION 4C 2.3L I4 EF,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,75278,AMERICAN,MEDIUM,FORD,10635,12612,11986,14121,10635,12612,11986,14121,,,99740,70460,LA,7305,0,803,0
1264550400,MANHEIM,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,76999,AMERICAN,LARGE,GM,6263,7298,9472,10991,7101,8413,10003,11746,,,10430,70460,LA,7905,1,1974,0
1264550400,MANHEIM,2005,5,CHEVROLET,MALIBU V6,Bas,4D SEDAN,WHITE,AUTO,2,Covers,86569,AMERICAN,MEDIUM,GM,4218,5275,7567,9026,5011,5819,8186,8995,,,10430,70460,LA,5490,1,1373,0
1265760000,MANHEIM,2007,3,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,54443,AMERICAN,MEDIUM,GM,5900,6938,9767,10952,6848,7701,10379,11342,,,25100,70460,LA,7520,0,1003,0
1265760000,MANHEIM,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2,Covers,35246,OTHER ASIAN,MEDIUM,OTHER,5819,6932,9472,10409,6084,7129,9253,10282,,,25100,70460,LA,6740,0,462,0
1265760000,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2,Covers,50169,AMERICAN,MEDIUM,CHRYSLER,5067,6224,8194,9568,5627,6745,8635,10084,,,25100,70460,LA,5405,0,1086,0
1265760000,MANHEIM,2006,4,FORD,FUSION 4C,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,79473,AMERICAN,MEDIUM,FORD,7780,9517,11692,13498,7918,9516,11613,12900,,,25100,70460,LA,8220,0,803,0
1265760000,MANHEIM,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,BLACK,AUTO,2,Covers,85190,AMERICAN,MEDIUM SUV,GM,6966,8180,10467,11896,6933,8289,9603,11258,,,25100,70460,LA,8020,0,1503,0
1265760000,MANHEIM,2002,8,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BLUE,AUTO,1,Alloy,76424,AMERICAN,MEDIUM SUV,CHRYSLER,3502,4425,6778,7514,4819,5922,8114,9120,,,25100,70460,LA,6205,0,2157,0
1265760000,MANHEIM,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,1,Alloy,70179,AMERICAN,MEDIUM,CHRYSLER,4367,5576,8145,9391,4858,5889,8385,10236,,,25100,70460,LA,5120,0,1155,0
1265760000,MANHEIM,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,GOLD,AUTO,2,Covers,82307,AMERICAN,MEDIUM,CHRYSLER,4219,5233,8144,9285,4490,5372,7583,8641,,,25100,70460,LA,5505,0,1503,0
1265760000,MANHEIM,2004,6,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV+AC0-PICKUP 5.3L,GREEN,AUTO,1,Alloy,85602,AMERICAN,LARGE TRUCK,GM,9487,11186,14126,15954,10299,11886,14251,16042,,,25100,70460,LA,11260,0,1373,0
1265760000,MANHEIM,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L,GREY,AUTO,1,Alloy,76346,AMERICAN,MEDIUM,GM,8599,10062,12684,14200,6902,8457,10971,12773,,,25100,70460,LA,8420,0,803,0
1265760000,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,65447,AMERICAN,MEDIUM,CHRYSLER,5067,6224,8194,9568,5425,6541,8656,9837,,,25100,70460,LA,6305,0,1215,0
1265760000,MANHEIM,2006,4,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,MAROON,AUTO,1,Alloy,85642,AMERICAN,LARGE TRUCK,CHRYSLER,9801,11155,14542,15839,11027,12975,15503,17192,,,25100,70460,LA,11140,0,983,1
1265760000,MANHEIM,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,2,Covers,69560,OTHER ASIAN,MEDIUM,OTHER,5819,6932,9472,10409,6355,7409,9732,10475,,,25100,70460,LA,6040,0,533,0
1265760000,MANHEIM,2006,4,MAZDA,MAZDA5,,4D WAGON SPORT,SILVER,AUTO,1,Alloy,61751,OTHER ASIAN,CROSSOVER,OTHER,7099,8466,10035,11967,8022,9569,11579,12810,,,25100,70460,LA,7140,0,923,0
1265760000,MANHEIM,2006,4,MAZDA,MAZDA6,s,4D SEDAN S,MAROON,AUTO,1,Alloy,70065,OTHER ASIAN,MEDIUM,OTHER,7751,9368,11395,12933,9275,11386,12447,13752,,,25100,70460,LA,7920,0,1506,0
1266364800,MANHEIM,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,2,Covers,81266,AMERICAN,SPECIALTY,CHRYSLER,9437,10831,13390,14833,10811,12271,14132,15655,,,10430,70460,LA,10025,1,1503,0
1267574400,MANHEIM,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,BLUE,AUTO,2,Covers,62190,AMERICAN,COMPACT,FORD,6077,7190,9262,10439,6255,7356,9848,10826,,,1085,70460,LA,6390,1,1020,0
1267574400,MANHEIM,2006,4,TOYOTA,COROLLA,CE,4D SEDAN CE,BEIGE,MANUAL,2,Covers,68226,TOP LINE ASIAN,COMPACT,OTHER,6957,7941,10557,11603,7022,8270,10079,12320,,,1085,70460,LA,6590,1,533,0
1267574400,MANHEIM,2006,4,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY,WHITE,MANUAL,1,Alloy,80545,TOP LINE ASIAN,MEDIUM SUV,OTHER,11274,12908,14938,16185,10929,12887,14368,15862,,,1085,70460,LA,9625,1,594,0
1267574400,MANHEIM,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,BLACK,AUTO,1,Alloy,67100,AMERICAN,MEDIUM,GM,6185,7314,9966,11851,6046,7054,10380,11268,,,1085,70460,LA,7705,1,728,0
1268784000,MANHEIM,2006,4,JEEP,LIBERTY 2WD V6,Spo,4D SUV,BLUE,MANUAL,1,Alloy,52089,AMERICAN,SMALL SUV,CHRYSLER,9190,10902,12800,14305,8107,9609,11257,12687,,,19662,70460,LA,7820,0,588,0
1268784000,MANHEIM,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,RED,AUTO,1,Alloy,82497,AMERICAN,CROSSOVER,CHRYSLER,11046,12965,13860,15371,10312,12561,14005,15476,,,19662,70460,LA,8820,0,1503,0
1268784000,MANHEIM,2006,4,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,GREEN,AUTO,1,Alloy,72322,AMERICAN,MEDIUM,GM,7156,8749,10129,12231,5999,7427,9794,11031,,,19662,70460,LA,7355,0,1272,0
1268784000,MANHEIM,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,85672,AMERICAN,MEDIUM SUV,GM,6155,7317,9274,10846,5840,7455,9617,11335,,,19662,70460,LA,7920,0,2452,0
1269388800,MANHEIM,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.9L,WHITE,AUTO,1,Alloy,84043,AMERICAN,LARGE,GM,7737,9169,10719,12340,6703,8027,10205,11561,,,1081,70460,LA,8205,1,2152,0
1269388800,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,70636,AMERICAN,LARGE,GM,8592,9929,12019,13571,7884,9111,11832,13104,,,1081,70460,LA,8505,1,1974,0
1269388800,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,73649,AMERICAN,LARGE,GM,8592,9929,12019,13571,7884,9111,11832,13104,,,1081,70460,LA,8505,1,1974,0
1270598400,MANHEIM,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BROWN,AUTO,1,Alloy,78345,AMERICAN,LARGE,GM,7073,8446,9907,11461,6364,7865,10087,11568,,,1081,70460,LA,7305,1,1974,0
1271808000,MANHEIM,2005,5,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,WHITE,AUTO,2,Covers,79120,AMERICAN,VAN,CHRYSLER,5010,6326,8953,10215,4232,5427,6412,8769,,,18822,70460,LA,6105,0,1623,0
1271808000,MANHEIM,2007,3,FORD,FUSION 4C,SE,4D SEDAN SE,GOLD,AUTO,1,Alloy,81374,AMERICAN,MEDIUM,FORD,10811,12226,13939,15050,10386,11785,13654,14555,,,18822,70460,LA,7920,0,853,0
1271808000,MANHEIM,2004,6,SUZUKI,FORENZA,LX,4D SEDAN LX,RED,AUTO,1,Alloy,85782,OTHER ASIAN,MEDIUM,OTHER,3248,4033,6046,6711,2988,4397,5857,6798,,,18822,70460,LA,5205,0,594,0
1271808000,MANHEIM,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GOLD,AUTO,2,Covers,88168,AMERICAN,MEDIUM SUV,GM,6719,8078,9890,11296,6454,7960,10468,11671,,,18822,70460,LA,8120,0,1503,0
1271808000,MANHEIM,2005,5,SATURN,ION,2,2D QUAD COUPE LEVEL 2,GREY,AUTO,2,Covers,76854,AMERICAN,MEDIUM,GM,4327,5370,7388,8535,4620,6015,7912,9108,,,18822,70460,LA,5805,0,803,0
1271808000,MANHEIM,2005,5,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,GREY,AUTO,1,Alloy,79058,AMERICAN,LARGE TRUCK,FORD,8224,10141,12575,14783,7520,9161,11979,13748,,,18822,70460,LA,10740,0,803,0
1271808000,MANHEIM,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,BEIGE,AUTO,1,Alloy,78452,AMERICAN,MEDIUM,GM,5252,6613,8330,9871,5159,6307,8818,10781,,,18822,70460,LA,7520,0,1272,1
1271808000,MANHEIM,2004,6,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,GREY,AUTO,1,Alloy,92514,TOP LINE ASIAN,MEDIUM,OTHER,6621,7568,9408,11205,6216,7134,9374,10580,,,18822,70460,LA,8420,0,620,0
1272412800,MANHEIM,2006,4,DODGE,MAGNUM V6,SE,WAGON 3.5L SXT,BLUE,AUTO,1,Alloy,59457,AMERICAN,SPECIALTY,CHRYSLER,9122,10587,13625,15783,7896,9462,11907,13091,,,8655,70460,LA,9875,0,1086,0
1272412800,MANHEIM,2003,7,MITSUBISHI,OUTLANDER AWD 4C,LS,4D SPORT UTILITY LS,WHITE,AUTO,1,Alloy,87661,OTHER ASIAN,CROSSOVER,OTHER,4628,5746,7409,8663,4995,5748,7565,8528,,,8655,70460,LA,6305,0,1933,0
1272412800,MANHEIM,2006,4,KIA,SPECTRA,EX,4D SEDAN,SILVER,AUTO,2,Covers,59805,OTHER ASIAN,MEDIUM,OTHER,5826,6668,9066,9757,4615,5654,7510,8821,,,8655,70460,LA,5740,0,505,0
1272412800,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,37986,AMERICAN,MEDIUM,CHRYSLER,6158,7083,9376,10515,6020,7164,9148,10614,,,8655,70460,LA,6540,0,882,0
1272412800,MANHEIM,2006,4,FORD,FIVE HUNDRED,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,35733,AMERICAN,LARGE,FORD,6318,7524,10007,11473,6102,7537,9724,11421,,,8655,70460,LA,8155,0,941,0
1272412800,MANHEIM,2008,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.9L,SILVER,AUTO,1,Alloy,84314,AMERICAN,VAN,GM,10749,12787,15083,16996,8950,10276,13524,14611,,,8655,70460,LA,7855,0,2282,0
1272412800,MANHEIM,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,BLUE,AUTO,1,Alloy,83979,TOP LINE ASIAN,MEDIUM,OTHER,10334,11316,14073,15455,10132,11170,14695,15549,,,8655,70460,LA,10075,0,594,0
1273017600,MANHEIM,2005,5,CHRYSLER,TOWN +ACY- COUNTRY FWD V,Tou,MINIVAN 3.8L LXI,RED,AUTO,1,Alloy,86468,AMERICAN,VAN,CHRYSLER,5790,7077,9465,10727,7300,7894,11488,12106,,,25100,70460,LA,7105,0,1763,0
1273017600,MANHEIM,2004,6,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L LS,BLUE,AUTO,1,Alloy,89888,AMERICAN,LARGE SUV,GM,9541,11012,13564,14489,8955,10920,12899,14619,,,25100,70460,LA,9340,0,1763,0
1273017600,MANHEIM,2005,5,FORD,TAURUS,SE,4D WAGON SE,RED,AUTO,2,Covers,69085,AMERICAN,MEDIUM,FORD,4275,5550,7842,9407,3167,4483,6338,8038,,,25100,70460,LA,5505,0,825,0
1273017600,MANHEIM,2002,8,FORD,TAURUS,SES,4D SEDAN SE SVG,GREEN,AUTO,1,Alloy,91775,AMERICAN,MEDIUM,FORD,2491,3580,5220,6299,2147,3051,4537,6056,,,25100,70460,LA,3485,0,1353,1
1273017600,MANHEIM,2006,4,JEEP,LIBERTY 2WD V6,Spo,4D SUV,SILVER,AUTO,1,Alloy,86324,AMERICAN,SMALL SUV,CHRYSLER,8848,10471,12265,13828,8614,10262,12266,13635,,,25100,70460,LA,7620,0,723,1
1273017600,MANHEIM,2005,5,CHRYSLER,PT CRUISER,Tou,2D CONVERTIBLE,SILVER,AUTO,1,Alloy,82483,AMERICAN,MEDIUM,CHRYSLER,5470,6928,8799,10352,4962,6176,8410,9444,,,25100,70460,LA,6605,0,1633,0
1273017600,MANHEIM,2005,5,PONTIAC,MONTANA FWD,Bas,4D MINIVAN EXT 3.4L,SILVER,AUTO,1,Alloy,80185,AMERICAN,VAN,GM,4778,6312,8265,10048,5042,6777,8355,10371,,,25100,70460,LA,5205,0,5092,1
1273017600,MANHEIM,2005,5,CHRYSLER,PT CRUISER,Bas,2D CONVERTIBLE,GREY,MANUAL,1,Alloy,62687,AMERICAN,MEDIUM,CHRYSLER,5470,6928,8799,10352,6086,7961,9534,11182,,,25100,70460,LA,5405,0,1215,0
1273017600,MANHEIM,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,SILVER,AUTO,1,Alloy,75757,AMERICAN,CROSSOVER,CHRYSLER,10271,12600,13363,15229,8682,10950,12243,14019,,,25100,70460,LA,9640,0,1389,0
1273017600,MANHEIM,2003,7,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,64164,AMERICAN,LARGE,GM,3508,4634,6244,7335,3356,4562,6096,7695,,,25100,70460,LA,6505,0,2003,0
1273017600,MANHEIM,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2,Covers,43997,AMERICAN,COMPACT,GM,5596,6618,8990,10326,5800,6782,8875,9970,,,25100,70460,LA,6705,0,623,0
1273017600,MANHEIM,2003,7,FORD,FOCUS,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,97014,AMERICAN,COMPACT,FORD,3003,4095,5382,6599,2534,3470,5646,7016,,,25100,70460,LA,4685,0,1641,1
1274227200,MANHEIM,2001,9,CHEVROLET,MALIBU V6,Bas,4D SEDAN,SILVER,AUTO,2,Covers,58725,AMERICAN,MEDIUM,GM,1848,2674,3906,5015,1822,2614,4214,5318,,,17212,70460,LA,5505,0,1966,1
1274227200,MANHEIM,2001,9,NISSAN,PATHFINDER 4WD V6,LE,4D SPORT UTILITY LE,GOLD,AUTO,1,Alloy,85482,TOP LINE ASIAN,MEDIUM SUV,OTHER,5183,6114,8469,9495,5338,6263,8132,9397,,,17212,70460,LA,6005,0,1543,0
1274227200,MANHEIM,2003,7,CHEVROLET,TRACKER 4WD 4C,Bas,4D SUV HARDTOP 2.0L,SILVER,AUTO,1,Alloy,95599,AMERICAN,SMALL SUV,GM,5142,6532,8137,9564,4636,5343,7391,7940,,,17212,70460,LA,5085,0,1353,1
1242864000,MANHEIM,2006,3,NISSAN,PATHFINDER 2WD V6 4.,LE,4D SPORT UTILITY LE,GREY,AUTO,1,Alloy,80281,TOP LINE ASIAN,MEDIUM SUV,OTHER,13655,14920,15247,16614,13655,14920,15247,16614,,,835,85353,AZ,9550,0,853,0
1242864000,MANHEIM,2006,3,CHEVROLET,IMPALA 3.9L V6 SFI,LT,4D SEDAN LT 3.9L,WHITE,AUTO,1,Alloy,63242,AMERICAN,LARGE,GM,8532,10301,9715,11625,8532,10301,9715,11625,,,835,85353,AZ,7560,0,1703,0
1242864000,MANHEIM,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,75381,AMERICAN,LARGE,GM,6858,8107,7907,9256,6781,8027,7823,9169,,,835,85353,AZ,6730,0,1974,0
1242864000,MANHEIM,2001,8,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,GOLD,AUTO,1,Alloy,91447,TOP LINE ASIAN,MEDIUM SUV,OTHER,3964,4970,4781,5868,4014,5027,4835,5929,,,21053,85353,AZ,6355,0,920,0
1242864000,MANHEIM,2007,2,CHEVROLET,COBALT 2.2L I4 MPI /,LS,2D COUPE,WHITE,AUTO,2,Covers,60153,AMERICAN,COMPACT,GM,6338,7011,7345,8072,6338,7011,7345,8072,,,835,85353,AZ,5805,0,728,0
1242864000,MANHEIM,2006,3,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L,SILVER,AUTO,,,66724,TOP LINE ASIAN,LARGE TRUCK,OTHER,13466,15069,15043,16775,13466,15069,15043,16775,,,21053,85353,AZ,9180,0,1118,1
1242864000,MANHEIM,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GREY,AUTO,1,Alloy,44538,AMERICAN,LARGE,GM,5500,6920,6440,7974,5500,6920,6440,7974,,,21053,85353,AZ,6530,0,1328,0
1242864000,MANHEIM,2006,3,NISSAN,ALTIMA 2.5L I4 MPI /,Bas,4D SEDAN,GREY,AUTO,2,Covers,68638,TOP LINE ASIAN,MEDIUM,OTHER,8751,10463,9951,11800,8751,10463,9951,11800,,,21053,85353,AZ,7635,0,630,0
1243468800,MANHEIM,2002,7,CHRYSLER,TOWN +ACY- COUNTRY FWD V,EX,MINIVAN 3.8L EX,SILVER,AUTO,1,Alloy,98009,AMERICAN,VAN,CHRYSLER,3407,4574,4180,5440,3407,4574,4180,5440,,,20234,85353,AZ,4050,0,2218,0
1243468800,MANHEIM,2007,2,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,BLUE,AUTO,2,Covers,81340,AMERICAN,MEDIUM,CHRYSLER,7025,8164,8087,9317,6931,8073,7985,9219,,,835,85353,AZ,6435,0,1243,0
1243468800,MANHEIM,2005,4,DODGE,DURANGO 2WD V6 3.7L,ST,4D SUV 3.7L,RED,AUTO,2,Covers,71961,AMERICAN,MEDIUM SUV,CHRYSLER,7695,9553,8811,10817,7695,9553,8811,10817,,,20234,85353,AZ,7270,0,1272,0
1243468800,MANHEIM,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,GREY,AUTO,1,Alloy,87283,AMERICAN,LARGE,GM,7546,9088,8650,10315,7546,9088,8650,10315,,,835,85353,AZ,6030,0,2152,0
1244073600,MANHEIM,2004,5,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,SILVER,MANUAL,2,Covers,74125,AMERICAN,COMPACT,GM,2736,3731,3455,4529,2736,3731,3455,4529,,,20234,85353,AZ,3450,0,1155,0
1244073600,MANHEIM,2004,5,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,RED,AUTO,2,Covers,67719,OTHER ASIAN,MEDIUM,OTHER,3364,4130,4133,4960,3364,4130,4133,4960,,,835,85353,AZ,4190,0,533,0
1244073600,MANHEIM,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,RED,AUTO,1,Alloy,58900,AMERICAN,LARGE TRUCK,CHRYSLER,4597,6357,5465,7366,4597,6357,5465,7366,,,835,85353,AZ,9675,0,754,0
1244073600,MANHEIM,2003,6,GMC,ENVOY 4WD 6C 4.2L I+AC0-,SLE,4D UTILITY 4.2L SLE,BLACK,AUTO,3,Special,80843,AMERICAN,MEDIUM SUV,GM,7355,8860,8443,10069,6573,8033,7599,9176,,,20234,85353,AZ,7970,0,2452,0
1244073600,MANHEIM,2007,2,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN,GREY,MANUAL,1,Alloy,57302,OTHER ASIAN,MEDIUM,OTHER,7285,8368,8368,9537,7285,8368,8368,9537,,,20234,85353,AZ,4990,0,671,0
1244073600,MANHEIM,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,2D COUPE,BLUE,AUTO,2,Covers,59102,AMERICAN,COMPACT,GM,5309,6354,6234,7362,5137,6281,6048,7283,,,835,85353,AZ,5805,0,671,0
1244073600,MANHEIM,2002,7,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,SILVER,AUTO,1,Alloy,71092,AMERICAN,LARGE,GM,3152,3974,3904,4792,3152,3974,3904,4792,,,20234,85353,AZ,5090,0,2274,0
1244073600,MANHEIM,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,BLUE,AUTO,1,Alloy,89088,AMERICAN,MEDIUM SUV,GM,6568,8072,7593,9218,6568,8072,7593,9218,,,835,85353,AZ,6905,0,1243,0
1244073600,MANHEIM,2006,3,DODGE,DURANGO 4WD V8 4.7L,SXT,4D SUV 4.7L,SILVER,AUTO,1,Alloy,72196,AMERICAN,MEDIUM SUV,CHRYSLER,11393,13586,12804,15173,12065,14119,13530,15749,,,835,85353,AZ,8860,0,1623,0
1244073600,MANHEIM,2005,4,MITSUBISHI,ENDEAVOR AWD,Lim,4D SPORT UTILITY LIMITED,SILVER,AUTO,1,Alloy,72204,OTHER ASIAN,MEDIUM SUV,OTHER,10641,11894,11992,13346,10641,11894,11992,13346,,,20234,85353,AZ,8835,0,920,0
