V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.329855,1,0.563889,0.556901,0.817992,1.0773,0.445232,0.0249829,0.415035,156.35,138.03,113.002,15.1511,14.768,13.9297,-1.47966,-0.66694,0.437841,78.8826,1.0896,9.80492,3.54965,0.464777,1.1687,-2.0197,0.477605,-1.45017,39
0.242682,1,0.29375,0.507507,0.878898,0.978437,0.249989,0.0297779,0.173847,190.714,192.979,191.083,22.5533,23.7325,21.4625,-1.35342,-1.52388,-2.07022,89.3931,-0.531107,0.309564,4.72921,0.690971,1.39194,-2.61036,1.169,0.388649,82
0.0475637,0.347917,0.166667,0.620905,0.623299,0.331714,0.145813,0.0468427,0.17974,90.1737,100.898,85.4748,34.5831,41.371,56.8386,0.24662,0.390562,1.37752,66.5181,-5.44633,7.72621,11.9259,2.83144,10.6924,-0.149162,0.372661,-0.867266,88
0.0490914,0.3375,0.291667,0.135761,0.416016,0.267574,0.249729,0.0442061,0.501293,56.9714,39.3327,43.5847,31.3584,25.9664,33.2365,0.90775,3.65499,4.83905,46.4865,8.79518,0.188609,10.3216,5.12749,6.3032,1.50182,0.157551,-0.254584,69
0.155399,1,0.208333,0.515363,0.0819477,1.01151,0.169858,0.0341489,0.254083,55.3604,106.889,174.119,9.55344,10.1479,12.0485,3.24187,0.223912,-2.11091,69.0341,-4.29159,-26.1441,2.84324,0.79884,1.97838,-0.995831,0.903268,5.95709,78
0.049213,0.133333,0.566667,0.768801,0.490543,0.0971919,0.521138,0.0543274,0.348652,75.8922,69.2087,81.924,48.538,49.4797,44.022,0.30272,0.565761,0.71892,56.1666,6.32024,-7.26296,16.832,14.4488,8.89488,0.163693,2.14888,0.28811,97
0.686198,1,0.95625,0.465286,0.599448,0.833875,0.933411,0.012743,0.282407,144.676,73.9841,54.5173,66.6004,28.5174,22.3691,-0.408885,0.544626,1.21792,63.8034,16.0386,17.0234,10.9757,10.2189,16.3512,-0.590384,0.251667,-0.304587,13
0.0157465,0.180556,0.129167,0.0798818,0.0538558,0.160532,0.111741,0.0679897,0.324814,199.697,190.263,188.927,48.3317,55.5996,56.7894,-0.594815,-0.704246,-0.692357,88.4344,1.95744,1.21504,11.1181,2.92208,1.94285,-1.02711,2.5377,0.845352,37
0.123594,0.4875,0.302778,0.698406,0.153625,0.46494,0.265906,0.0291239,0.162668,106.855,91.3958,80.8187,40.7229,41.2166,39.8915,1.06131,1.09136,0.928453,65.6618,3.15245,6.702,10.904,2.79361,5.03037,0.925421,0.204106,-0.910533,97
0.179297,1,0.315625,0.466601,0.853315,1.08173,0.280346,0.0408497,0.431931,116.222,100.518,77.101,26.0745,21.1781,15.6631,-0.295953,-0.206877,0.097362,69.0541,0.830384,11.1912,6.33486,1.03621,3.16883,-0.591181,-0.989216,-0.866463,39
0.0997222,0.458333,0.452778,0.269986,0.268021,0.463884,0.381479,0.0427693,0.519465,122.927,112.89,109.846,50.364,52.2523,53.9738,-0.321961,-0.279163,-0.205292,70.1477,2.68979,2.80276,16.1219,3.01779,4.06248,-0.899521,1.45016,2.01752,48
0.206962,0.566667,0.5,0.295521,0.335646,0.492109,0.448616,0.0208036,0.269547,83.2404,80.0355,71.2714,50.1586,44.4447,41.288,1.23305,0.713294,0.954083,59.9842,-0.22206,4.72274,15.1243,8.51729,5.34628,-0.182905,0.450836,0.799041,96
0.16548,0.547222,0.441667,0.332988,0.542461,0.504962,0.358737,0.0321385,0.315319,105.121,94.5796,102.371,76.8221,70.2881,72.4445,0.548199,0.757714,0.625227,62.5208,5.0009,-1.81748,22.0696,11.8996,13.8312,-0.254297,2.27442,0.641029,40
0.582807,0.997917,0.641667,0.506574,0.298372,0.977923,0.590246,0.0133454,0.0898336,202.932,208.21,206.867,30.8671,29.718,29.1368,-0.47495,-0.622093,-0.745879,91.9335,-1.02344,0.00192253,5.51412,0.535491,0.990204,-1.23505,-1.04206,2.59115,17
0.667205,1,0.730556,0.483339,0.343839,0.986013,0.698954,0.0155257,0.0867158,78.2499,115.942,143.476,31.4438,30.5614,24.4123,0.825518,0.613354,0.487306,70.9201,-6.04959,-13.0548,7.80971,0.806562,3.89311,0.419333,0.0018465,0.498922,78
0.101823,0.247917,0.705556,0.852817,0.691884,0.186763,0.59869,0.0359193,0.417885,49.3203,72.8056,61.7878,36.7617,22.3798,28.5459,2.31171,0.407182,0.117929,57.6536,-10.8411,3.82974,6.87312,16.4529,22.2542,0.667767,-0.285946,-0.0227189,97
0.149444,0.586111,0.3375,0.478592,0.522692,0.515617,0.289164,0.0215691,0.244515,162.198,127.874,134.3,31.2415,28.6749,25.7882,0.0257441,2.17625,2.94678,77.5854,8.27795,0.467236,6.08106,2.63538,3.59938,1.05325,-0.700993,-0.99322,26
0.185104,1,0.2,0.503331,0.908795,1.00666,0.185344,0.0342025,0.0744792,209.431,209.645,215.955,18.6983,19.0018,19.8913,-1.32495,-1.25262,-1.28685,92.6333,0.519021,-1.49499,3.43254,0.487964,0.800882,-1.56066,0.00386729,0.957875,29
0.050191,0.325,0.25,0.151807,0.910874,0.354854,0.209191,0.0668742,0.382265,139.807,141.045,131.764,44.5399,45.1272,44.6637,-0.848864,-0.860452,-0.737243,77.523,-1.36661,3.0553,12.2615,0.746915,1.26508,-1.37536,0.557737,0.656798,30
0.0308218,0.208333,0.19375,0.531971,0.327378,0.181071,0.166741,0.0475028,0.236416,149.816,93.6224,72.3569,30.9588,23.467,20.9948,-0.624326,0.1207,0.569038,69.4598,11.5526,14.9129,7.10035,2.8636,2.85797,-0.649436,0.38675,-0.646712,26
0.141753,0.79375,0.225,0.631938,0.906997,0.732266,0.195977,0.0355175,0.20628,98.1097,86.8296,73.629,21.2311,16.8797,12.6799,-1.46254,-1.71673,-1.53987,64.9862,1.20076,6.8947,6.31953,1.30393,2.54171,-2.06351,0.163487,-2.35633,85
0.30625,1,0.330556,0.487346,0.154863,1.00044,0.30834,0.0222033,0.0735294,101.175,90.121,88.7015,31.4539,29.1016,28.2581,0.457075,0.522957,0.433507,65.7242,2.98148,1.72484,8.97905,1.8444,3.04255,-0.249988,0.357732,0.775237,57
0.405295,1,0.520833,0.491758,0.219268,1.0509,0.44596,0.0217463,0.221833,104.01,140.812,202.102,5.27987,5.71123,5.2915,-3.22739,-4.64115,-7.94352,78.376,-0.91561,-19.7347,1.36568,0.667905,0.930372,-6.79036,0.549401,-0.0103624,78
0.0078125,0.04375,0.25,0.236952,0.505712,0.0336038,0.252603,0.146667,0.285714,75.3296,66.2222,65.4133,41.657,40.3753,41.6963,-0.0101782,0.225177,0.388784,54.9274,3.38209,1.92007,17.0749,1.54174,2.93484,-0.391975,0.333736,0.00233982,65
0.269433,1,0.572222,0.635421,0.549595,0.913132,0.444282,0.0382319,0.529146,115.174,107.308,87.3915,30.5947,28.2046,27.9841,0.683531,0.616253,0.872037,70.3294,-0.770824,8.96512,7.58781,4.16335,2.62516,-0.0345825,-1.16776,0.881336,38
0.0374248,0.29375,0.163889,0.554785,0.508911,0.247949,0.155449,0.0545848,0.222623,162.756,141.635,129.364,10.7396,9.98981,10.023,-1.99943,-2.50718,-2.13713,80.0962,3.05783,5.49916,2.43148,0.559622,1.12045,-4.00825,3.21006,-0.484025,73
0.00420139,0.0791667,0.0805556,0.883115,0.344257,0.06382,0.0672064,0.129477,0.341198,115.219,75.5041,54.9242,46.8512,37.7471,31.2784,-0.398933,-0.308903,-0.210593,60.77,9.89498,17.1954,15.6098,4.58428,6.61834,-0.978493,2.85153,1.70471,39
0.360162,1,0.441667,0.484877,0.185635,0.994557,0.384289,0.0205508,0.184539,70.8447,77.774,52.084,28.2105,30.4064,18.6371,0.969581,0.889053,1.44684,59.7626,-6.67485,12.0178,9.47005,3.18496,5.38985,0.518057,-0.149142,0.469732,88
0.035,0.180556,0.283333,0.74955,0.157973,0.14569,0.253784,0.0525794,0.315837,64.394,20.0354,16.7846,83.9754,30.1465,25.2633,1.23146,2.15369,2.32979,29.0625,19.0072,11.926,24.4053,19.373,17.5857,0.52312,0.450413,0.608444,63
0.064213,0.20625,0.375,0.421643,0.542683,0.184841,0.350276,0.0378515,0.169772,53.1026,43.5787,42.85,25.9964,23.2762,23.5653,1.48737,2.43165,2.51426,47.7679,4.07018,2.14246,9.90582,3.45844,3.4077,0.777852,0.520743,-0.598675,99
0.0693692,0.295833,0.45,0.0955182,0.497074,0.224612,0.364481,0.0422124,0.478917,72.0698,63.4078,59.1378,51.8314,49.7714,45.646,1.53276,1.55507,1.60576,53.6888,3.00474,3.28572,16.2681,2.3734,5.21402,0.87062,0.579148,1.14544,69
0.270729,1,0.295833,0.500192,0.137311,1.01839,0.273502,0.0211406,0.0848591,185.144,211.46,241.812,12.7247,11.6197,6.06798,-0.272725,-0.481497,-9.01109,92.3563,-1.68085,-8.47062,2.01747,0.483034,1.92929,-1.47894,-1.31498,0.474403,78
0.272975,1,0.363889,0.427139,0.147261,0.944952,0.318733,0.0240407,0.249841,215.82,220.905,229.933,35.6761,28.2766,20.6351,-0.846996,-0.7468,-0.747914,94.2749,-0.101342,-2.53912,5.1273,0.740199,2.64515,-0.995812,-1.73897,-1.08614,9
0.390313,1,0.546875,0.468621,0.202119,0.975504,0.42104,0.0218008,0.286286,110.213,161.344,190.465,32.7962,20.5656,13.9402,0.530257,0.106091,0.219915,81.5083,-7.6655,-11.7393,4.83141,2.71885,3.71203,-0.0886567,0.253667,-0.0567678,78
0.00371528,0.0625,0.0805556,0.0558249,0.818895,0.0533814,0.0704569,0.130841,0.262069,33.0997,39.8053,47.1184,26.3456,27.3377,31.353,1.31948,1.21724,1.09711,42.6289,-1.71573,-6.19511,14.4206,5.19332,10.1892,0.0398474,0.0630769,0.792196,66
0.0595313,0.23125,0.547222,0.377171,0.595378,0.19378,0.423259,0.0628949,0.529565,81.6177,66.0856,71.272,50.9293,45.9537,46.0679,0.62548,0.891506,0.852812,55.6523,6.94839,-1.0381,16.4854,8.9073,9.36236,0.16782,1.56461,-0.209242,55
0.0879883,0.278125,0.666667,0.227937,0.415575,0.21918,0.583215,0.0506844,0.525456,116.904,104.221,111.79,72.5385,66.3567,67.8344,0.240603,0.526939,0.528819,66.6477,4.81229,-1.90171,19.6325,9.1497,12.398,-0.302138,2.20671,-0.240058,55
0.082419,0.322917,0.302778,0.187549,0.421606,0.30619,0.27211,0.0332818,0.157029,135.366,135.531,126.29,47.4654,47.7335,48.9298,-0.924962,-0.961943,-1.0025,75.8396,-1.33078,3.92017,14.1131,1.24942,3.9788,-1.48937,-3.34517,2.91639,96
0.00822338,0.1,0.141667,0.222234,0.202588,0.0937957,0.108823,0.111893,0.419526,179.977,177.079,193.562,42.1581,45.543,43.6701,-0.182713,-0.153699,-0.135508,86.3227,2.37823,-4.27011,8.82187,2.3911,2.53946,-0.28991,1.26298,-0.218656,43
0.00859375,0.108333,0.09375,0.637282,0.760787,0.0962252,0.0890519,0.0936027,0.153846,122.14,112.894,106.275,55.4991,53.1481,48.3953,0.0900746,0.202939,0.586082,70.4492,2.14469,2.61042,14.5727,5.1782,12.8025,-0.30976,-0.488826,-0.419635,40
0.374306,1,0.533333,0.540397,0.791379,1.02258,0.476666,0.0350804,0.298177,87.7865,79.4027,78.6086,28.2912,27.3543,27.8846,-0.216753,-0.112812,-0.0228782,61.6909,2.84083,1.3852,11.5407,4.25082,7.14785,-2.18659,2.48116,-0.524719,39
0.0277141,0.980556,0.0520833,0.568847,0.173376,0.981222,0.0344495,0.152015,0.457337,196.272,182.321,175.367,22.7016,18.9731,17.8399,-0.210429,-0.638938,-1.1477,88.0595,1.83243,2.71359,3.73946,0.970885,3.07027,-1.03753,-0.589358,0.566195,59
0.382159,0.922917,0.766667,0.366417,0.260543,0.877742,0.646767,0.0254554,0.4599,212.606,132.321,88.4154,34.768,32.0715,23.1347,-0.838644,-0.116571,0.0636537,79.8251,11.9716,22.1823,7.3255,2.83438,2.75323,-0.655019,-0.372665,-0.627221,92
0.385423,0.439583,1,0.806884,0.523143,0.393853,0.993311,0.0167715,0.12321,177.385,159.463,151.761,47.0091,52.8608,53.2947,-0.710036,-0.50002,-0.275542,82.5348,3.27693,3.88985,11.7827,7.06844,5.41077,-1.03711,4.49781,2.749,89
0.252535,0.722917,0.558333,0.517347,0.787709,0.563034,0.495796,0.0181493,0.374339,26.4143,43.1399,60.8184,11.5614,13.3432,18.6294,1.71723,0.526929,0.240416,46.285,-3.77506,-13.5466,6.74232,2.6757,3.75223,-0.0705049,0.217981,0.153072,88
0.369334,1,0.655556,0.495014,0.232326,1.10858,0.531789,0.0314473,0.436608,8.8751,2.95365,2.13492,3.78705,1.88607,1.75634,0.420285,3.74586,2.82785,12.8108,11.244,8.67315,4.28876,4.53413,8.71618,0.35287,-0.439498,-1.06175,80
0.0617361,0.185417,0.391667,0.437824,0.2653,0.187304,0.362932,0.0463067,0.149892,108.475,112.883,98.9662,40.8258,44.0237,43.8992,0.939452,0.788835,0.875945,70.4611,-2.94415,5.34889,11.1994,2.67616,3.80732,0.155305,1.2765,0.272979,70
0.0156597,0.16875,0.161111,0.501983,0.497467,0.147393,0.110996,0.0757576,0.42401,54.1072,60.2099,37.4242,25.7398,26.4148,31.8746,2.08009,1.7878,1.83017,53.0236,-8.178,17.2379,10.1519,3.87954,10.3586,0.348856,-0.123773,-0.0111993,11
0.0146701,0.05625,0.333333,0.0248932,0.574827,0.0503501,0.29547,0.0970414,0.217593,60.8079,81.185,36.3562,18.7776,21.6823,17.462,0.282529,0.121964,0.383873,59.963,-15.6969,24.1641,7.39549,4.21204,6.67211,-0.442086,-0.0377184,0.770691,38
0.245168,0.977778,0.4125,0.529465,0.836407,0.998025,0.377924,0.0263425,0.392146,234.263,204.721,171.281,13.5611,15.9675,18.7728,-2.28317,-1.83776,-1.41108,92.4106,1.95472,10.3944,2.91032,0.506579,1.84744,-3.03287,2.34107,3.04908,39
0.319974,0.765625,0.760417,0.558837,0.552962,0.599641,0.595058,0.0266745,0.4504,91.5243,99.0293,112.042,56.4964,60.2419,72.053,-0.1333,-0.227986,-0.0699527,61.5552,-0.670546,-3.98916,25.7089,5.31865,9.10636,-1.06401,1.43106,0.0527319,75
0.163148,0.514583,0.583333,0.719884,0.42723,0.433216,0.444754,0.0374574,0.456487,78.6769,74.2267,87.9683,76.3266,76.2825,80.3542,0.890408,0.974807,0.789032,50.3224,7.25434,-8.35568,29.8447,13.1857,14.3784,-0.0942841,1.73873,0.331745,40
0.0188484,0.09375,0.494444,0.912941,0.293777,0.0679787,0.49251,0.115137,0.593383,123.921,121.418,103.911,60.393,60.3353,66.7766,0.35771,0.408082,0.462411,71.7102,-2.22185,9.00792,15.5959,3.34903,7.28676,0.000849702,0.00999321,0.840883,88
0.088941,0.28125,0.333333,0.461006,0.163502,0.270472,0.326384,0.0304509,0.0512963,91.2826,88.0773,69.8887,56.8052,48.5052,31.1866,1.22507,0.985746,0.291744,62.7756,-1.01269,6.97897,13.831,3.66674,21.064,0.460534,-1.31771,1.77311,96
0.0337095,0.219444,0.279167,0.605234,0.475326,0.161015,0.233092,0.0539056,0.449745,122.852,75.2683,62.0597,57.55,36.5266,32.9531,-0.699164,-0.31286,-0.168617,61.1399,11.1936,12.439,16.4308,6.45079,5.59288,-1.04907,0.0858852,2.19751,60
0.0293634,0.15625,0.213889,0.929891,0.903566,0.147193,0.201897,0.0536066,0.121385,159.613,128.572,95.6234,37.2842,36.11,33.0313,-0.72793,-0.479845,-0.151228,76.4318,3.20424,14.9059,9.29363,2.92629,3.34169,-0.978497,7.2686,-0.958893,37
0.539705,1,0.672222,0.463308,0.71311,0.928832,0.585845,0.0129315,0.197133,134.743,130.579,109.943,44.2946,36.783,32.5341,0.257273,0.202707,0.324223,75.8066,-1.47157,7.35287,8.94558,3.39527,11.3492,-0.316404,0.73156,-0.159997,0
0.281609,1,0.586111,0.477844,0.845733,1.06351,0.382635,0.0376269,0.51953,211.747,190.863,176.651,26.7039,27.8022,28.1274,-1.92989,-1.65636,-1.33885,89.6516,2.36006,5.06528,5.73057,0.801035,1.29779,-2.67935,0.303932,0.0509623,39
0.244433,0.541667,1,0.225243,0.632231,0.50429,1.02103,0.0276528,0.548739,90.7784,104.693,80.9159,45.6036,49.3045,44.8535,0.522787,0.401624,0.6298,66.4872,-7.65644,9.37357,14.521,5.22681,7.64119,-0.394597,-0.729526,1.27805,91
0.182564,0.410417,0.925,0.822141,0.550123,0.354818,1.05197,0.043459,0.519108,118.114,123.662,56.4054,14.751,17.7368,19.665,-0.759561,-0.79771,0.420442,73.421,-10.2373,28.6467,4.3711,4.58655,9.88133,-1.49542,0.410053,0.0690235,38
0.057832,0.202083,0.48125,0.929191,0.8196,0.172515,0.44011,0.0471688,0.405342,200.644,166.815,123.299,10.1639,9.96135,10.062,-0.0788511,-0.239351,0.075221,85.4701,2.01548,15.5144,1.95774,0.970964,1.28809,-0.356797,0.439498,-0.181218,38
0.231944,0.585417,0.602778,0.519313,0.774291,0.479083,0.523995,0.0201846,0.342703,192.157,203.077,188.972,78.8603,66.2577,73.4335,-0.832682,-1.07373,-0.755376,89.0141,-4.06694,3.68972,14.7846,9.79035,6.31321,-1.34087,-1.60917,2.42558,86
0.103287,0.295833,0.591667,0.810782,0.23867,0.256878,0.58505,0.0382676,0.409905,119.45,142.527,91.1814,31.6664,24.8647,31.0778,1.95741,0.934687,1.96315,77.2189,-11.9659,17.0229,5.84381,4.81356,4.20142,0.531958,1.60181,-0.387984,25
0.391452,1,0.458333,0.515313,0.197645,0.992216,0.396858,0.015981,0.145922,109.054,84.5533,54.5823,49.8607,56.3583,60.9858,0.832125,1.1951,1.65895,62.0229,3.84365,24.2153,15.9822,6.35783,15.9457,0.358261,0.683462,0.17906,6
0.0576215,0.935417,0.358333,0.318734,0.911577,1.02894,0.289598,0.0924977,0.828093,206.862,184.601,151.705,37.472,35.3394,34.5694,-1.53771,-1.53762,-1.37616,88.0709,0.832607,10.7426,7.59685,1.16881,2.50036,-1.74027,-0.904833,1.57381,39
0.107031,0.427083,0.419444,0.485772,0.155654,0.3704,0.353095,0.0364963,0.40252,204.473,214.619,231.037,11.0381,8.33254,5.31365,0.348671,0.0166533,-3.45119,93.3364,-0.233573,-4.36774,1.46906,0.367337,1.30192,-0.287836,0.567715,0.818652,78
0.00663194,0.125,0.0916667,0.0446153,0.96743,0.102859,0.0806885,0.129145,0.421212,105.564,128.244,64.6326,15.6516,15.0104,19.8829,-0.212417,-1.20728,1.43842,73.7545,-14.274,24.2641,4.09194,4.03068,7.01966,-2.63855,1.00748,-1.21254,63
0.0392383,0.229167,0.4375,0.822421,0.669584,0.207476,0.326194,0.076821,0.608636,170.375,151.315,141.71,69.9133,73.671,70.8073,-1.0636,-0.696242,-0.563094,78.0343,4.32383,4.78255,21.2668,5.43578,3.88177,-1.27591,0.774667,1.87421,55
0.152054,0.655556,0.66875,0.570277,0.342227,0.609563,0.508434,0.0434253,0.653163,118.636,95.4745,94.0045,53.0708,54.098,53.0212,0.544302,0.890619,1.04929,66.2977,7.11128,2.95769,15.1109,5.5135,6.07956,0.0430927,1.30627,-0.462483,40
0.0167383,0.127083,0.23125,0.326169,0.79947,0.105751,0.188,0.0984053,0.430439,80.2933,79.9533,58.9716,48.5461,47.7564,42.0826,0.735551,0.547821,1.24816,58.9728,-3.21528,11.3534,16.246,7.12275,11.1207,-0.0411172,1.62495,0.382367,1
0.0446065,0.320833,0.244444,0.678004,0.86919,0.241568,0.208501,0.0555267,0.431228,50.2801,51.1783,23.8499,17.4804,12.2722,12.1524,3.52454,2.40379,3.21395,50.5195,-7.24536,21.0733,5.24109,3.61155,5.66796,1.45392,1.58207,-0.982466,91
0.0117419,0.0791667,0.230556,0.037424,0.122877,0.0614928,0.205057,0.0965993,0.35669,214.728,199.904,189.392,51.7608,59.5188,63.1498,-1.46632,-1.00541,-0.850214,90.071,1.9469,4.18119,12.2389,3.53652,4.2913,-1.50403,1.68152,1.25069,12
0.208066,0.83125,0.45625,0.57003,0.818602,0.631308,0.38705,0.0289433,0.451385,44.1208,47.0545,31.057,23.949,25.3858,27.9532,1.40714,1.70977,2.53012,47.2951,-5.9587,13.6835,10.9768,3.56316,8.37807,0.519546,-0.268018,0.133748,88
0.0378704,0.160417,0.397222,0.941672,0.155568,0.139516,0.386133,0.0603606,0.405685,48.8883,49.634,79.5032,37.7919,36.3617,58.5973,0.277683,0.268865,0.229049,46.695,4.86865,-13.9762,19.4274,6.32871,10.8265,-0.185164,-0.971723,1.18211,7
0.0311227,0.2625,0.211111,0.872398,0.926008,0.208581,0.172469,0.0587579,0.438388,34.6947,34.3886,35.9204,37.2189,36.8191,36.4008,2.15528,2.16215,2.14533,37.7997,1.11379,-2.02078,17.9111,3.4776,4.80002,0.721235,0.175654,-0.660857,87
0.0258044,0.225,0.166667,0.651972,0.110854,0.199231,0.133717,0.0594304,0.311883,166.37,226.699,251.685,35.9854,19.8443,7.34548,0.191613,-0.20896,-8.74623,93.5753,-7.85487,-9.05406,3.71214,2.1294,5.3442,-0.197241,0.579294,-0.0873088,78
0.231491,1,0.578125,0.490704,0.17188,0.936138,0.448162,0.0511292,0.599583,79.7622,58.854,28.8129,19.259,15.4378,8.7904,-0.567612,-0.445534,0.0836291,55.4654,1.92018,23.0895,6.62319,1.30888,3.17628,-0.681449,0.67836,-0.658098,92
0.37864,1,0.780556,0.450903,0.724837,1.18826,0.741259,0.0428556,0.51491,204.507,200.476,199.689,20.2608,19.9723,18.3812,-2.2978,-2.05375,-1.60663,91.0661,0.625982,0.397152,3.90708,0.394407,1.09998,-2.92636,2.46465,-3.23589,73
0.100376,0.1375,0.791667,0.673575,0.391699,0.129769,0.77861,0.0394926,0.0778841,67.5729,79.7539,72.4254,14.6345,15.3058,16.1157,6.55692,5.806,5.61577,61.4564,-5.31962,2.15556,4.23837,0.955007,1.11004,2.87274,0.312673,0.962569,18
0.286985,1,0.55,0.635881,0.176871,0.904756,0.433895,0.0236938,0.478209,100.499,150.18,219.151,16.576,10.6741,12.5556,0.487214,-0.158323,-1.39145,79.953,-2.75279,-21.8217,2.38474,0.826464,5.33947,-0.195503,1.31826,1.04836,78
0.121123,0.3,0.908333,0.27813,0.442091,0.194339,0.81474,0.0386527,0.555513,91.626,92.1617,88.0129,23.2101,22.9297,22.4622,-1.10948,-2.02707,-2.03668,65.5323,-0.672513,1.78213,9.51374,2.19507,2.87759,-2.92359,3.90753,1.53944,55
0.18543,0.51875,0.595833,0.74005,0.553145,0.449671,0.508018,0.0429043,0.400076,89.4956,75.3895,71.7952,62.4893,56.6554,57.7189,0.148457,0.510839,0.751181,55.773,3.5874,3.60405,22.9337,6.23651,10.9876,-0.391349,0.0838115,-0.491233,20
0.0538021,0.466667,0.366667,0.169045,0.622861,0.403938,0.274718,0.0722814,0.685572,138.223,118.4,99.6923,19.6303,20.0893,19.6981,-0.930274,-0.528683,0.0131168,74.2388,2.39844,8.67776,5.32306,0.943846,1.69707,-1.34712,1.40393,-0.698511,72
0.321829,1,0.410417,0.431062,0.174149,0.911783,0.375232,0.0177839,0.215849,144.486,142.665,148.814,37.9582,35.7597,29.0195,0.514659,0.50256,0.569257,79.1308,1.16503,-2.10504,7.78014,0.69479,2.60152,0.357745,0.904244,-0.0146755,17
0.0209607,0.405556,0.166667,0.143815,0.888296,0.360969,0.133355,0.125345,0.689897,131.63,130.438,112.198,52.0293,50.5331,55.2217,0.00907951,0.0546283,0.0306954,74.6997,-2.43762,7.86806,13.1173,4.14984,7.24344,-0.45104,-1.42028,1.80583,78
0.146875,0.513889,0.414583,0.806383,0.446298,0.410541,0.389367,0.0263987,0.310607,74.3712,75.0344,57.2534,22.4907,22.2802,19.4208,0.0413397,0.017052,0.408575,59.8184,-3.43555,9.20402,8.13596,1.72584,3.43432,-0.581942,0.0981656,0.480236,91
0.114172,0.416667,0.4,0.529556,0.441171,0.312917,0.39361,0.0309696,0.314965,87.9509,69.2708,60.1701,54.0545,47.415,41.931,0.484877,0.579463,0.573779,55.8783,5.80452,7.39592,18.5941,5.98215,9.82274,-0.247258,0.618437,1.33986,66
0.0509838,0.31875,0.25,0.849536,0.754279,0.350577,0.229483,0.0667423,0.360203,176.74,157.82,142.416,38.4755,37.4458,37.7179,-0.525871,-0.499763,-0.351276,82.7855,2.15102,6.11027,8.2637,1.05043,2.19544,-0.66428,1.86317,-0.0430482,48
0.00691551,0.179167,0.116667,0.915094,0.617371,0.144365,0.0961059,0.188285,0.669158,69.5381,55.1833,31.4025,37.7463,29.0288,21.4988,0.0613101,0.143699,0.224115,51.5141,-0.0568143,19.8172,13.9317,4.65212,9.49882,-0.389227,-0.625327,1.10132,98
0.226458,1,0.258333,0.501815,0.116791,0.983095,0.235191,0.0307421,0.123387,151.786,198.84,224.207,11.597,5.74427,3.95912,-0.37246,-1.53689,-2.60962,89.2717,-5.98645,-8.92876,1.19958,0.898779,2.03735,-2.03996,0.208053,-0.302009,78
0.0225116,0.120833,0.275,0.177642,0.138301,0.0961665,0.258944,0.0681234,0.322536,74.7607,69.5434,57.4622,34.1069,36.2894,33.7178,1.26635,1.1494,1.17351,57.3439,0.0262585,7.78673,12.0242,3.14143,4.59101,0.458084,1.0274,2.81632,22
0.0878588,0.333333,0.666667,0.579961,0.512556,0.22951,0.596781,0.0478198,0.604635,208.436,202.831,203.538,39.1392,40.7011,39.4329,-0.655266,-0.539001,-0.457812,91.1838,1.08332,0.121275,7.51031,0.741394,0.961231,-0.79072,0.70506,-2.02815,95
0.12327,1,0.219444,0.548983,0.081178,0.813737,0.182649,0.0495282,0.438265,122.979,172.144,222.049,17.1477,9.40498,5.11276,2.48651,1.58411,-0.477836,84.3489,-4.45211,-15.8638,2.03524,1.08485,2.7726,1.64626,2.18557,2.2505,78
0.141915,0.870833,0.311111,0.298735,0.107646,0.712851,0.254443,0.0386984,0.476183,246.981,246.916,248.038,14.1111,14.24,12.8529,-1.9508,-1.95613,-2.09949,98.7311,0.103227,-0.248135,2.27718,0.198247,0.380251,-2.05907,1.67362,-1.41134,17
0.199277,1,0.396875,0.49984,0.142703,1.11446,0.390486,0.0555719,0.497884,91.2933,142.374,184.605,34.4375,29.5798,18.5057,0.836347,0.224819,-0.283293,77.2354,-6.51269,-16.5241,6.86007,1.32178,5.79638,0.0362809,1.16094,0.556107,78
0.270226,0.705556,0.697917,0.335386,0.672126,0.710433,0.643334,0.034629,0.451228,120.03,121.636,111.605,73.693,65.1416,62.0375,0.328918,0.36875,0.303554,70.7287,-2.91085,3.64513,18.4562,5.58856,8.72748,-0.470327,0.138963,0.967428,55
0.238119,1,0.288889,0.522056,0.121163,0.999829,0.242445,0.0275111,0.175741,165.053,200.398,223.764,29.7047,21.4404,18.0413,-0.314068,-0.867477,-1.20391,89.8334,-4.08401,-7.81528,4.22375,1.9592,3.42879,-1.26591,-1.54915,-1.01002,17
0.215052,0.40625,0.763889,0.520428,0.638848,0.307056,0.694966,0.0197788,0.307021,147.859,82.7761,52.9173,65.896,46.3635,49.2376,-0.618722,0.823018,1.75027,64.4561,13.4806,24.4643,15.7713,9.69093,17.9005,-0.667971,0.533589,0.520914,13
0.114316,0.570833,0.4125,0.744444,0.386102,0.556785,0.30685,0.0410046,0.514516,107.886,105.967,98.577,56.4827,52.8455,49.3629,0.604658,0.558691,0.496685,67.9942,-0.665749,3.02369,14.8364,2.87828,5.35566,-0.0522789,1.36327,0.173845,15
0.0277951,0.288889,0.195833,0.163936,0.709431,0.24059,0.179143,0.0830731,0.508695,44.7814,44.7916,31.695,50.7053,50.0393,50.719,2.7746,2.81384,3.08882,43.1952,-4.54481,13.9886,17.2755,4.21425,8.92713,1.54657,-0.975811,1.10672,88
