Flow ID,Flow Name,Flow Parameters,Flow Associated Tasks
12288,"sklearn.pipeline.C3769275e85a828(n6=sklearn.pipeline.C3769275e859a9e(n7=sklearn.pipeline.C58a83efda266d(n8=sklearn.compose._column_transformer.C3769275e857a78(n9=sklearn.preprocessing._function_transformer.C3769275e857649)),n10=sklearn.pipeline.C3769275e85937c(n11=sklearn.compose._column_transformer.C58a83efda27f1(n12=sklearn.preprocessing._function_transformer.C3769275e858cd8))),n13=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C3769275e85a507,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12289,"sklearn.pipeline.C3769275e859a9e(n7=sklearn.pipeline.C58a83efda266d(n8=sklearn.compose._column_transformer.C3769275e857a78(n9=sklearn.preprocessing._function_transformer.C3769275e857649)),n10=sklearn.pipeline.C3769275e85937c(n11=sklearn.compose._column_transformer.C58a83efda27f1(n12=sklearn.preprocessing._function_transformer.C3769275e858cd8)))",No parameters available,No tasks available
12290,sklearn.pipeline.C58a83efda266d(n8=sklearn.compose._column_transformer.C3769275e857a78(n9=sklearn.preprocessing._function_transformer.C3769275e857649)),No parameters available,No tasks available
12291,sklearn.compose._column_transformer.C3769275e857a78(n9=sklearn.preprocessing._function_transformer.C3769275e857649),No parameters available,No tasks available
12292,sklearn.preprocessing._function_transformer.C3769275e857649,No parameters available,No tasks available
12293,sklearn.pipeline.C3769275e85937c(n11=sklearn.compose._column_transformer.C58a83efda27f1(n12=sklearn.preprocessing._function_transformer.C3769275e858cd8)),No parameters available,No tasks available
12294,sklearn.compose._column_transformer.C58a83efda27f1(n12=sklearn.preprocessing._function_transformer.C3769275e858cd8),No parameters available,No tasks available
12295,sklearn.preprocessing._function_transformer.C3769275e858cd8,No parameters available,No tasks available
12296,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C3769275e85a507,No parameters available,No tasks available
12297,"sklearn.pipeline.C58a845312afd5(n14=sklearn.pipeline.C37692b3ebad2cb(n15=sklearn.pipeline.C37692b3ebac178(n16=sklearn.compose._column_transformer.C37692b3ebabdcf(n17=sklearn.preprocessing._function_transformer.C37692b3ebaba83)),n18=sklearn.pipeline.C58a845312ae35(n19=sklearn.compose._column_transformer.C37692b3ebacb6d(n20=sklearn.preprocessing._function_transformer.C37692b3ebac9c2))),n21=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58a845312af37,n22=fastsklearnfeature.transformations.MinMaxScalingTransformation.C37692b3ebadc1b,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12298,"sklearn.pipeline.C37692b3ebad2cb(n15=sklearn.pipeline.C37692b3ebac178(n16=sklearn.compose._column_transformer.C37692b3ebabdcf(n17=sklearn.preprocessing._function_transformer.C37692b3ebaba83)),n18=sklearn.pipeline.C58a845312ae35(n19=sklearn.compose._column_transformer.C37692b3ebacb6d(n20=sklearn.preprocessing._function_transformer.C37692b3ebac9c2)))",No parameters available,No tasks available
12299,sklearn.pipeline.C37692b3ebac178(n16=sklearn.compose._column_transformer.C37692b3ebabdcf(n17=sklearn.preprocessing._function_transformer.C37692b3ebaba83)),No parameters available,No tasks available
12300,sklearn.compose._column_transformer.C37692b3ebabdcf(n17=sklearn.preprocessing._function_transformer.C37692b3ebaba83),No parameters available,No tasks available
12301,sklearn.preprocessing._function_transformer.C37692b3ebaba83,No parameters available,No tasks available
12302,sklearn.pipeline.C58a845312ae35(n19=sklearn.compose._column_transformer.C37692b3ebacb6d(n20=sklearn.preprocessing._function_transformer.C37692b3ebac9c2)),No parameters available,No tasks available
12303,sklearn.compose._column_transformer.C37692b3ebacb6d(n20=sklearn.preprocessing._function_transformer.C37692b3ebac9c2),No parameters available,No tasks available
12304,sklearn.preprocessing._function_transformer.C37692b3ebac9c2,No parameters available,No tasks available
12305,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58a845312af37,No parameters available,No tasks available
12306,fastsklearnfeature.transformations.MinMaxScalingTransformation.C37692b3ebadc1b,No parameters available,No tasks available
12307,"sklearn.pipeline.C37692c176ce262(n1=sklearn.compose._column_transformer.C37692c176cd8e7(n2=sklearn.preprocessing._function_transformer.C37692c176cd20e),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12308,sklearn.compose._column_transformer.C37692c176cd8e7(n2=sklearn.preprocessing._function_transformer.C37692c176cd20e),No parameters available,No tasks available
12309,sklearn.preprocessing._function_transformer.C37692c176cd20e,No parameters available,No tasks available
12310,"sklearn.pipeline.C37692c21daca04(n3=sklearn.compose._column_transformer.C58a8469c91250(n4=sklearn.preprocessing._function_transformer.C37692c21dab0d3),n5=fastsklearnfeature.transformations.ImputationTransformation.C37692c21dac456,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12311,sklearn.compose._column_transformer.C58a8469c91250(n4=sklearn.preprocessing._function_transformer.C37692c21dab0d3),No parameters available,No tasks available
12312,sklearn.preprocessing._function_transformer.C37692c21dab0d3,No parameters available,No tasks available
12313,fastsklearnfeature.transformations.ImputationTransformation.C37692c21dac456,No parameters available,No tasks available
12314,"sklearn.pipeline.C37692ce5f1eadb(n6=sklearn.pipeline.C58a847d64fc9f(n7=sklearn.pipeline.C37692ce5f1c603(n8=sklearn.compose._column_transformer.C37692ce5f1c095(n9=sklearn.preprocessing._function_transformer.C37692ce5f1bca2)),n10=sklearn.pipeline.C58a847d64fbf8(n11=sklearn.compose._column_transformer.C37692ce5f1d390(n12=sklearn.preprocessing._function_transformer.C37692ce5f1d143))),n13=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C37692ce5f1e7d9,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12315,"sklearn.pipeline.C58a847d64fc9f(n7=sklearn.pipeline.C37692ce5f1c603(n8=sklearn.compose._column_transformer.C37692ce5f1c095(n9=sklearn.preprocessing._function_transformer.C37692ce5f1bca2)),n10=sklearn.pipeline.C58a847d64fbf8(n11=sklearn.compose._column_transformer.C37692ce5f1d390(n12=sklearn.preprocessing._function_transformer.C37692ce5f1d143)))",No parameters available,No tasks available
12316,sklearn.pipeline.C37692ce5f1c603(n8=sklearn.compose._column_transformer.C37692ce5f1c095(n9=sklearn.preprocessing._function_transformer.C37692ce5f1bca2)),No parameters available,No tasks available
12317,sklearn.compose._column_transformer.C37692ce5f1c095(n9=sklearn.preprocessing._function_transformer.C37692ce5f1bca2),No parameters available,No tasks available
12318,sklearn.preprocessing._function_transformer.C37692ce5f1bca2,No parameters available,No tasks available
12319,sklearn.pipeline.C58a847d64fbf8(n11=sklearn.compose._column_transformer.C37692ce5f1d390(n12=sklearn.preprocessing._function_transformer.C37692ce5f1d143)),No parameters available,No tasks available
12320,sklearn.compose._column_transformer.C37692ce5f1d390(n12=sklearn.preprocessing._function_transformer.C37692ce5f1d143),No parameters available,No tasks available
12321,sklearn.preprocessing._function_transformer.C37692ce5f1d143,No parameters available,No tasks available
12322,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C37692ce5f1e7d9,No parameters available,No tasks available
12323,"sklearn.pipeline.C376930c43c8605(n14=sklearn.pipeline.C58a84e06c7285(n15=sklearn.pipeline.C58a84e06c709f(n16=sklearn.compose._column_transformer.C376930c43c61cd(n17=sklearn.preprocessing._function_transformer.C376930c43c5e94)),n18=sklearn.pipeline.C376930c43c742d(n19=sklearn.compose._column_transformer.C376930c43c70f7(n20=sklearn.preprocessing._function_transformer.C376930c43c6f47))),n21=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58a84e06c7320,n22=fastsklearnfeature.transformations.MinMaxScalingTransformation.C376930c43c839a,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12324,"sklearn.pipeline.C58a84e06c7285(n15=sklearn.pipeline.C58a84e06c709f(n16=sklearn.compose._column_transformer.C376930c43c61cd(n17=sklearn.preprocessing._function_transformer.C376930c43c5e94)),n18=sklearn.pipeline.C376930c43c742d(n19=sklearn.compose._column_transformer.C376930c43c70f7(n20=sklearn.preprocessing._function_transformer.C376930c43c6f47)))",No parameters available,No tasks available
12325,sklearn.pipeline.C58a84e06c709f(n16=sklearn.compose._column_transformer.C376930c43c61cd(n17=sklearn.preprocessing._function_transformer.C376930c43c5e94)),No parameters available,No tasks available
12326,sklearn.compose._column_transformer.C376930c43c61cd(n17=sklearn.preprocessing._function_transformer.C376930c43c5e94),No parameters available,No tasks available
12327,sklearn.preprocessing._function_transformer.C376930c43c5e94,No parameters available,No tasks available
12328,sklearn.pipeline.C376930c43c742d(n19=sklearn.compose._column_transformer.C376930c43c70f7(n20=sklearn.preprocessing._function_transformer.C376930c43c6f47)),No parameters available,No tasks available
12329,sklearn.compose._column_transformer.C376930c43c70f7(n20=sklearn.preprocessing._function_transformer.C376930c43c6f47),No parameters available,No tasks available
12330,sklearn.preprocessing._function_transformer.C376930c43c6f47,No parameters available,No tasks available
12331,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58a84e06c7320,No parameters available,No tasks available
12332,fastsklearnfeature.transformations.MinMaxScalingTransformation.C376930c43c839a,No parameters available,No tasks available
12333,"sklearn.pipeline.C376980e18bf983(n1=sklearn.compose._column_transformer.C376980e18bf639(n2=sklearn.preprocessing._function_transformer.C376980e18bf330),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12334,sklearn.compose._column_transformer.C376980e18bf639(n2=sklearn.preprocessing._function_transformer.C376980e18bf330),No parameters available,No tasks available
12335,sklearn.preprocessing._function_transformer.C376980e18bf330,No parameters available,No tasks available
12336,"sklearn.pipeline.C58a8ce3a9559a(n3=sklearn.compose._column_transformer.C8ddae390ee8d(n4=sklearn.preprocessing._function_transformer.C376980e49d24a0),n5=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376980e49d4611,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12337,sklearn.compose._column_transformer.C8ddae390ee8d(n4=sklearn.preprocessing._function_transformer.C376980e49d24a0),No parameters available,No tasks available
12338,sklearn.preprocessing._function_transformer.C376980e49d24a0,No parameters available,No tasks available
12339,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376980e49d4611,No parameters available,No tasks available
12340,"sklearn.pipeline.C376980eeee5b05(n6=sklearn.compose._column_transformer.C376980eeee5212(n7=sklearn.preprocessing._function_transformer.C58a8ce4b16e4d),n8=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C58a8ce4b16f04,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12341,sklearn.compose._column_transformer.C376980eeee5212(n7=sklearn.preprocessing._function_transformer.C58a8ce4b16e4d),No parameters available,No tasks available
12342,sklearn.preprocessing._function_transformer.C58a8ce4b16e4d,No parameters available,No tasks available
12343,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C58a8ce4b16f04,No parameters available,No tasks available
12344,"sklearn.pipeline.C58a8ce6aec13a(n9=sklearn.pipeline.C37698102d3878c(n10=sklearn.pipeline.C37698102d37cab(n11=sklearn.compose._column_transformer.C37698102d3761f(n12=sklearn.preprocessing._function_transformer.C37698102d373f6),n13=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698102d37939),n14=sklearn.pipeline.C58a8ce6aec081(n15=sklearn.compose._column_transformer.C37698102d383bd(n16=sklearn.preprocessing._function_transformer.C37698102d382cf))),n17=fastsklearnfeature.transformations.FastGroupByThenTransformation.C37698102d38b16,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12345,"sklearn.pipeline.C37698102d3878c(n10=sklearn.pipeline.C37698102d37cab(n11=sklearn.compose._column_transformer.C37698102d3761f(n12=sklearn.preprocessing._function_transformer.C37698102d373f6),n13=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698102d37939),n14=sklearn.pipeline.C58a8ce6aec081(n15=sklearn.compose._column_transformer.C37698102d383bd(n16=sklearn.preprocessing._function_transformer.C37698102d382cf)))",No parameters available,No tasks available
12346,"sklearn.pipeline.C37698102d37cab(n11=sklearn.compose._column_transformer.C37698102d3761f(n12=sklearn.preprocessing._function_transformer.C37698102d373f6),n13=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698102d37939)",No parameters available,No tasks available
12347,sklearn.compose._column_transformer.C37698102d3761f(n12=sklearn.preprocessing._function_transformer.C37698102d373f6),No parameters available,No tasks available
12348,sklearn.preprocessing._function_transformer.C37698102d373f6,No parameters available,No tasks available
12349,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698102d37939,No parameters available,No tasks available
12350,sklearn.pipeline.C58a8ce6aec081(n15=sklearn.compose._column_transformer.C37698102d383bd(n16=sklearn.preprocessing._function_transformer.C37698102d382cf)),No parameters available,No tasks available
12351,sklearn.compose._column_transformer.C37698102d383bd(n16=sklearn.preprocessing._function_transformer.C37698102d382cf),No parameters available,No tasks available
12352,sklearn.preprocessing._function_transformer.C37698102d382cf,No parameters available,No tasks available
12353,fastsklearnfeature.transformations.FastGroupByThenTransformation.C37698102d38b16,No parameters available,No tasks available
12354,"sklearn.pipeline.C37698160989312(n18=sklearn.pipeline.C58a8cf00f40e1(n19=sklearn.pipeline.C58a8cf00f3ea2(n20=sklearn.compose._column_transformer.C376981609866eb(n21=sklearn.preprocessing._function_transformer.C376981609862f3),n22=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698160986c62),n23=sklearn.pipeline.C37698160988325(n24=sklearn.compose._column_transformer.C37698160988007(n25=sklearn.preprocessing._function_transformer.C37698160987e1b))),n26=fastsklearnfeature.transformations.FastGroupByThenTransformation.C3769816098901e,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12355,"sklearn.pipeline.C58a8cf00f40e1(n19=sklearn.pipeline.C58a8cf00f3ea2(n20=sklearn.compose._column_transformer.C376981609866eb(n21=sklearn.preprocessing._function_transformer.C376981609862f3),n22=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698160986c62),n23=sklearn.pipeline.C37698160988325(n24=sklearn.compose._column_transformer.C37698160988007(n25=sklearn.preprocessing._function_transformer.C37698160987e1b)))",No parameters available,No tasks available
12356,"sklearn.pipeline.C58a8cf00f3ea2(n20=sklearn.compose._column_transformer.C376981609866eb(n21=sklearn.preprocessing._function_transformer.C376981609862f3),n22=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698160986c62)",No parameters available,No tasks available
12357,sklearn.compose._column_transformer.C376981609866eb(n21=sklearn.preprocessing._function_transformer.C376981609862f3),No parameters available,No tasks available
12358,sklearn.preprocessing._function_transformer.C376981609862f3,No parameters available,No tasks available
12359,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C37698160986c62,No parameters available,No tasks available
12360,sklearn.pipeline.C37698160988325(n24=sklearn.compose._column_transformer.C37698160988007(n25=sklearn.preprocessing._function_transformer.C37698160987e1b)),No parameters available,No tasks available
12361,sklearn.compose._column_transformer.C37698160988007(n25=sklearn.preprocessing._function_transformer.C37698160987e1b),No parameters available,No tasks available
12362,sklearn.preprocessing._function_transformer.C37698160987e1b,No parameters available,No tasks available
12363,fastsklearnfeature.transformations.FastGroupByThenTransformation.C3769816098901e,No parameters available,No tasks available
12364,"sklearn.pipeline.C58a8d13bf862f(n27=sklearn.pipeline.C376982c57b379b(n28=sklearn.pipeline.C58a8d13bf8412(n29=sklearn.pipeline.C376982c57b1a39(n30=sklearn.pipeline.C376982c57b0571(n31=sklearn.compose._column_transformer.C376982c57b00e1(n32=sklearn.preprocessing._function_transformer.C58a8d13bf7fb1)),n33=sklearn.pipeline.C376982c57b14b7(n34=sklearn.compose._column_transformer.C376982c57b1231(n35=sklearn.preprocessing._function_transformer.C376982c57b105c))),n36=fastsklearnfeature.transformations.FastGroupByThenTransformation.C58a8d13bf8343,n37=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376982c57b2434),n38=sklearn.pipeline.C376982c57b3360(n39=sklearn.compose._column_transformer.C58a8d13bf84d5(n40=sklearn.preprocessing._function_transformer.C376982c57b2e69))),n41=fastsklearnfeature.transformations.FastGroupByThenTransformation.C376982c57b3c62,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12365,"sklearn.pipeline.C376982c57b379b(n28=sklearn.pipeline.C58a8d13bf8412(n29=sklearn.pipeline.C376982c57b1a39(n30=sklearn.pipeline.C376982c57b0571(n31=sklearn.compose._column_transformer.C376982c57b00e1(n32=sklearn.preprocessing._function_transformer.C58a8d13bf7fb1)),n33=sklearn.pipeline.C376982c57b14b7(n34=sklearn.compose._column_transformer.C376982c57b1231(n35=sklearn.preprocessing._function_transformer.C376982c57b105c))),n36=fastsklearnfeature.transformations.FastGroupByThenTransformation.C58a8d13bf8343,n37=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376982c57b2434),n38=sklearn.pipeline.C376982c57b3360(n39=sklearn.compose._column_transformer.C58a8d13bf84d5(n40=sklearn.preprocessing._function_transformer.C376982c57b2e69)))",No parameters available,No tasks available
12366,"sklearn.pipeline.C58a8d13bf8412(n29=sklearn.pipeline.C376982c57b1a39(n30=sklearn.pipeline.C376982c57b0571(n31=sklearn.compose._column_transformer.C376982c57b00e1(n32=sklearn.preprocessing._function_transformer.C58a8d13bf7fb1)),n33=sklearn.pipeline.C376982c57b14b7(n34=sklearn.compose._column_transformer.C376982c57b1231(n35=sklearn.preprocessing._function_transformer.C376982c57b105c))),n36=fastsklearnfeature.transformations.FastGroupByThenTransformation.C58a8d13bf8343,n37=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376982c57b2434)",No parameters available,No tasks available
12367,"sklearn.pipeline.C376982c57b1a39(n30=sklearn.pipeline.C376982c57b0571(n31=sklearn.compose._column_transformer.C376982c57b00e1(n32=sklearn.preprocessing._function_transformer.C58a8d13bf7fb1)),n33=sklearn.pipeline.C376982c57b14b7(n34=sklearn.compose._column_transformer.C376982c57b1231(n35=sklearn.preprocessing._function_transformer.C376982c57b105c)))",No parameters available,No tasks available
12368,sklearn.pipeline.C376982c57b0571(n31=sklearn.compose._column_transformer.C376982c57b00e1(n32=sklearn.preprocessing._function_transformer.C58a8d13bf7fb1)),No parameters available,No tasks available
12369,sklearn.compose._column_transformer.C376982c57b00e1(n32=sklearn.preprocessing._function_transformer.C58a8d13bf7fb1),No parameters available,No tasks available
12370,sklearn.preprocessing._function_transformer.C58a8d13bf7fb1,No parameters available,No tasks available
12371,sklearn.pipeline.C376982c57b14b7(n34=sklearn.compose._column_transformer.C376982c57b1231(n35=sklearn.preprocessing._function_transformer.C376982c57b105c)),No parameters available,No tasks available
12372,sklearn.compose._column_transformer.C376982c57b1231(n35=sklearn.preprocessing._function_transformer.C376982c57b105c),No parameters available,No tasks available
12373,sklearn.preprocessing._function_transformer.C376982c57b105c,No parameters available,No tasks available
12374,fastsklearnfeature.transformations.FastGroupByThenTransformation.C58a8d13bf8343,No parameters available,No tasks available
12375,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376982c57b2434,No parameters available,No tasks available
12376,sklearn.pipeline.C376982c57b3360(n39=sklearn.compose._column_transformer.C58a8d13bf84d5(n40=sklearn.preprocessing._function_transformer.C376982c57b2e69)),No parameters available,No tasks available
12377,sklearn.compose._column_transformer.C58a8d13bf84d5(n40=sklearn.preprocessing._function_transformer.C376982c57b2e69),No parameters available,No tasks available
12378,sklearn.preprocessing._function_transformer.C376982c57b2e69,No parameters available,No tasks available
12379,fastsklearnfeature.transformations.FastGroupByThenTransformation.C376982c57b3c62,No parameters available,No tasks available
12383,"sklearn.pipeline.C376a551adcfe0a(n1=sklearn.compose._column_transformer.C376a551adcfb78(n2=sklearn.preprocessing._function_transformer.C376a551adcf902),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12384,sklearn.compose._column_transformer.C376a551adcfb78(n2=sklearn.preprocessing._function_transformer.C376a551adcf902),No parameters available,No tasks available
12385,sklearn.preprocessing._function_transformer.C376a551adcf902,No parameters available,No tasks available
12386,"sklearn.pipeline.C58aa21cbe60a7(n3=sklearn.compose._column_transformer.C58aa21cbe5fd7(n4=sklearn.preprocessing._function_transformer.C376a551f6fbbe3),n5=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376a551f6fc23f,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12387,sklearn.compose._column_transformer.C58aa21cbe5fd7(n4=sklearn.preprocessing._function_transformer.C376a551f6fbbe3),No parameters available,No tasks available
12388,sklearn.preprocessing._function_transformer.C376a551f6fbbe3,No parameters available,No tasks available
12389,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376a551f6fc23f,No parameters available,No tasks available
12390,"sklearn.pipeline.C376a552d71dcf0(n6=sklearn.compose._column_transformer.C376a552d71d62f(n7=sklearn.preprocessing._function_transformer.C376a552d71d401),n8=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376a552d71d931,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12391,sklearn.compose._column_transformer.C376a552d71d62f(n7=sklearn.preprocessing._function_transformer.C376a552d71d401),No parameters available,No tasks available
12392,sklearn.preprocessing._function_transformer.C376a552d71d401,No parameters available,No tasks available
12393,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376a552d71d931,No parameters available,No tasks available
12394,"sklearn.pipeline.C376a555616c98e(n9=sklearn.compose._column_transformer.C376a555616c1c0(n10=sklearn.preprocessing._function_transformer.C376a555616bf1f),n11=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376a555616c528,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12395,sklearn.compose._column_transformer.C376a555616c1c0(n10=sklearn.preprocessing._function_transformer.C376a555616bf1f),No parameters available,No tasks available
12396,sklearn.preprocessing._function_transformer.C376a555616bf1f,No parameters available,No tasks available
12397,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C376a555616c528,No parameters available,No tasks available
12398,"sklearn.pipeline.C376a55d6e130fe(n1=sklearn.impute.SimpleImputer,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12399,"sklearn.pipeline.C376a5622d2eb7e(n12=sklearn.pipeline.C58aa236aeb08f(n13=sklearn.pipeline.C376a5622d2c553(n14=sklearn.compose._column_transformer.C376a5622d2c288(n15=sklearn.preprocessing._function_transformer.C376a5622d2bfe8)),n16=sklearn.pipeline.C376a5622d2e222(n17=sklearn.pipeline.C58aa236aeaf89(n18=sklearn.pipeline.C58aa236aeae75(n19=sklearn.compose._column_transformer.C376a5622d2ced8(n20=sklearn.preprocessing._function_transformer.C376a5622d2cd77)),n21=sklearn.pipeline.C376a5622d2d7d0(n22=sklearn.compose._column_transformer.C376a5622d2d5f3(n23=sklearn.preprocessing._function_transformer.C58aa236aeaede))),n24=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58aa236aeb007)),n25=fastsklearnfeature.transformations.FastGroupByThenTransformation.C376a5622d2e9f9,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12400,"sklearn.pipeline.C58aa236aeb08f(n13=sklearn.pipeline.C376a5622d2c553(n14=sklearn.compose._column_transformer.C376a5622d2c288(n15=sklearn.preprocessing._function_transformer.C376a5622d2bfe8)),n16=sklearn.pipeline.C376a5622d2e222(n17=sklearn.pipeline.C58aa236aeaf89(n18=sklearn.pipeline.C58aa236aeae75(n19=sklearn.compose._column_transformer.C376a5622d2ced8(n20=sklearn.preprocessing._function_transformer.C376a5622d2cd77)),n21=sklearn.pipeline.C376a5622d2d7d0(n22=sklearn.compose._column_transformer.C376a5622d2d5f3(n23=sklearn.preprocessing._function_transformer.C58aa236aeaede))),n24=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58aa236aeb007))",No parameters available,No tasks available
12401,sklearn.pipeline.C376a5622d2c553(n14=sklearn.compose._column_transformer.C376a5622d2c288(n15=sklearn.preprocessing._function_transformer.C376a5622d2bfe8)),No parameters available,No tasks available
12402,sklearn.compose._column_transformer.C376a5622d2c288(n15=sklearn.preprocessing._function_transformer.C376a5622d2bfe8),No parameters available,No tasks available
12403,sklearn.preprocessing._function_transformer.C376a5622d2bfe8,No parameters available,No tasks available
12404,"sklearn.pipeline.C376a5622d2e222(n17=sklearn.pipeline.C58aa236aeaf89(n18=sklearn.pipeline.C58aa236aeae75(n19=sklearn.compose._column_transformer.C376a5622d2ced8(n20=sklearn.preprocessing._function_transformer.C376a5622d2cd77)),n21=sklearn.pipeline.C376a5622d2d7d0(n22=sklearn.compose._column_transformer.C376a5622d2d5f3(n23=sklearn.preprocessing._function_transformer.C58aa236aeaede))),n24=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58aa236aeb007)",No parameters available,No tasks available
12405,"sklearn.pipeline.C58aa236aeaf89(n18=sklearn.pipeline.C58aa236aeae75(n19=sklearn.compose._column_transformer.C376a5622d2ced8(n20=sklearn.preprocessing._function_transformer.C376a5622d2cd77)),n21=sklearn.pipeline.C376a5622d2d7d0(n22=sklearn.compose._column_transformer.C376a5622d2d5f3(n23=sklearn.preprocessing._function_transformer.C58aa236aeaede)))",No parameters available,No tasks available
12406,sklearn.pipeline.C58aa236aeae75(n19=sklearn.compose._column_transformer.C376a5622d2ced8(n20=sklearn.preprocessing._function_transformer.C376a5622d2cd77)),No parameters available,No tasks available
12407,sklearn.compose._column_transformer.C376a5622d2ced8(n20=sklearn.preprocessing._function_transformer.C376a5622d2cd77),No parameters available,No tasks available
12408,sklearn.preprocessing._function_transformer.C376a5622d2cd77,No parameters available,No tasks available
12409,sklearn.pipeline.C376a5622d2d7d0(n22=sklearn.compose._column_transformer.C376a5622d2d5f3(n23=sklearn.preprocessing._function_transformer.C58aa236aeaede)),No parameters available,No tasks available
12410,sklearn.compose._column_transformer.C376a5622d2d5f3(n23=sklearn.preprocessing._function_transformer.C58aa236aeaede),No parameters available,No tasks available
12411,sklearn.preprocessing._function_transformer.C58aa236aeaede,No parameters available,No tasks available
12412,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C58aa236aeb007,No parameters available,No tasks available
12413,fastsklearnfeature.transformations.FastGroupByThenTransformation.C376a5622d2e9f9,No parameters available,No tasks available
12415,"sklearn.pipeline.C376aa59cf3db66(n1=sklearn.compose._column_transformer.C376aa59cf3d1c0(n2=sklearn.preprocessing._function_transformer.C376aa59cf3c78b),c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12416,sklearn.compose._column_transformer.C376aa59cf3d1c0(n2=sklearn.preprocessing._function_transformer.C376aa59cf3c78b),No parameters available,No tasks available
12417,sklearn.preprocessing._function_transformer.C376aa59cf3c78b,No parameters available,No tasks available
12418,"sklearn.pipeline.C376aa5a9cd1667(n3=sklearn.compose._column_transformer.C376aa5a9cd0bb3(n4=sklearn.preprocessing._function_transformer.C58aaa2a9480d5),n5=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.C58aaa2a9481a9,c=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
12419,sklearn.compose._column_transformer.C376aa5a9cd0bb3(n4=sklearn.preprocessing._function_transformer.C58aaa2a9480d5),No parameters available,No tasks available
12420,sklearn.preprocessing._function_transformer.C58aaa2a9480d5,No parameters available,No tasks available
